,nickname,text,score,like,dislike,time,watch_movie
2587,조호(geni****),한국사람들 급해서 마지막 최고 정점을 못보고 막 나감,10,1,0,2016-10-11 10:25:00,관람객
2588,dbal****,꿀잼영화입니당 전편보고와요,10,1,0,2016-10-10 21:37:00,관람객
2589,박현주(hang****),볼만하네요~~~!!,8,1,0,2016-10-09 22:00:00,관람객
2590,유나(syn1****),재밋어요 기억에 남을만한 영화는아니지만 재미는있었네요,8,1,0,2016-10-09 20:17:00,관람객
2591,MangE(joko****),누가 나쁜 사람인가  누가 진실로 착한 사람인가,10,1,0,2016-10-09 15:24:00,관람객
2592,개팔아캠핑간다(line****),그냥 그래요 그냥그래요,5,1,0,2016-10-09 11:18:00,관람객
2593,황달(docp****),영화를 보니깐 그 스케일에 압도되어 정말 보길 잘 했어요. 네이버 영화 덕분이에요. 네이버 영화 화이팅!!!,9,1,0,2016-10-09 02:23:00,관람객
2594,MANJA_PHOTOGRAPHY(nami****),"역시 재미있는, 타임슬립 영화!",10,1,0,2016-10-09 00:23:00,관람객
2595,홀님(kjd7****),구우우웃 구우우우우웃,10,1,0,2016-10-08 20:41:00,관람객
2596,ㅋㅋㅋ(cjh0****),역시 재밌네요....,10,1,0,2016-10-08 15:17:00,관람객
2597,홍승민(hong****),"마블 히어로들을 한번에 만난다는 즐거움에 대한 이견은 없다 다만, 울트론이란 적에 말로 형용할 수 없는 조금의 아쉬움이 남는 달까?!",7,1,0,2016-10-08 02:12:00,관람객
2598,토미(tomi****),빨리 달리는 애 이번에도 빵 터진듯,10,1,0,2016-10-07 20:48:00,관람객
2599,접니다(tjsd****),기대를 너무했는지 실망감이 컸음,4,1,0,2016-10-07 17:38:00,관람객
2600,깜안아이(asdb****),믿고 보는 영화 그런영화?,10,1,0,2016-10-07 14:31:00,관람객
2601,김수민(ksmk****),정말 재밌게 봤어요 재밌습니다,10,1,0,2016-10-06 20:58:00,관람객
2602,시드(seed****),"믿고보는 재미,, 캐릭터에 정든 케이스",9,1,0,2016-10-06 16:27:00,관람객
2603,bobm****,그냥.. 생각한 그대로인 느낌,7,1,0,2016-10-06 02:13:00,관람객
2604,룰스(007k****),굿 좋아요 잼있게 보세요,10,1,0,2016-10-05 21:11:00,관람객
2605,kshl****,그냥 저냥 시간때우면서 볼만함 ㅋ,8,1,0,2016-10-05 19:31:00,관람객
2606,nigh****,매우매우 흥미진진 재밌었음,8,1,0,2016-10-05 13:33:00,관람객
2607,choe****,믿고보는 마블씨리즈 짱짱짱!,10,1,0,2016-10-05 11:55:00,관람객
2608,liys****,기대한만큼의재미를 못느낌,5,1,0,2016-10-04 23:06:00,관람객
2609,35rl****,괜찮았지만 기대보다는 별로....,6,1,0,2016-10-04 18:05:00,관람객
2610,핑크다니(cbs0****),ㄷㅅㄴㅇ드ㅅㄴㄷ굿ㅎㅎ,8,1,0,2016-10-04 00:39:00,관람객
2611,뚜비(lati****),굿이예요구ㅡㄱ?슥?ㅅ,10,1,0,2016-10-03 21:15:00,관람객
2612,mill****,정말 잼있게봤습니다 헐크랑 싸우는 장면 짱,10,1,0,2016-10-03 19:33:00,관람객
2613,txme(pepe****),아주재밌었음!!!!,10,1,0,2016-10-03 00:16:00,관람객
2614,오승혁(qwe1****),재미있어요정말 재미있어요,10,1,0,2016-10-03 00:04:00,관람객
2615,샤이닝(gara****),울트론~~~  후회없네요,10,1,0,2016-10-02 18:38:00,관람객
2616,nyle****,캐릭터들이 매력있고 스토리도 개연성이 있어서 볼만합니다,10,1,0,2016-10-02 08:46:00,관람객
2617,leek****,정말 오랜만에 재미있게 봤습니다.,10,1,0,2016-10-02 00:18:00,관람객
2618,대한맘(sunb****),잼있었어요  잼있었어요,9,1,0,2016-10-01 22:11:00,관람객
2619,star****,넘 재밌어욥ㅋ소장하고 싶음,10,1,0,2016-10-01 19:40:00,관람객
2620,안나수이(broo****),재밋엇어요 ㅎㅎ다음시리도 기대됩니다,10,1,0,2016-10-01 19:00:00,관람객
2621,ryoy****,스토리도 좋고 액션도 좋앗습니다,8,1,0,2016-10-01 18:55:00,관람객
2622,윤일선(ilsu****),기대를저버리지않는스케일과영상 하지만 생각보다너무약한 빌런ㅠ 헐크의분량이너무 작아 아쉬움,10,1,0,2016-10-01 18:21:00,관람객
2623,글동이(ehdr****),정말재미이겟잘본거같아감샇반디ㅏ,10,1,0,2016-09-30 18:06:00,0
2624,가을(tane****),재밌게 봤습니다 (-_-)b,8,1,0,2016-09-30 13:57:00,0
2625,지원(ujw1****),꿀잼각 간만에 재밌는 영화 봤어요,9,1,0,2016-09-30 10:32:00,관람객
2626,멋진이지(kina****),정신이 없긴해도 나올 주인공들은 다 나온 것 같네.,9,1,0,2016-09-30 10:22:00,0
2627,앙(ahdk****),그냥그랬다. 스파이더맨 잼,7,1,0,2016-09-29 10:23:00,0
2628,김상민(hill****),기대를 많이하고 봐서 그런지...,7,1,0,2016-09-28 16:13:00,관람객
2629,eogh****,좋은영화다 줄거웠다 ㅋㅋ,10,1,0,2016-09-28 15:52:00,관람객
2630,현(robo****),인피니티 워 를 기대하며 만점 드리겠습니다,10,1,0,2016-09-28 14:46:00,관람객
2631,Harlequin(pyk9****),기대했던거에 비해 실망입니다 확실히 전작을 뛰어넘는 령화는 얼마 없는거 같네요 이 영화를 보기전 원작 마블로도 충분히 봤습니디 원작을 뛰어넘은게 쉽지 않는일인지를 알면서도 상대적으로 많이 뒤떨어져 속상했습니다.......,5,1,0,2016-09-28 11:03:00,관람객
2632,dngh****,너무너무너무보고싶다아아,10,1,0,2016-09-28 10:09:00,관람객
2633,초코(pmk0****),재밌게잘봤습니다 볼만해요,9,1,0,2016-09-28 07:48:00,관람객
2634,은호은총도련님(kshn****),굳굳굳굳군굿굿굿굿굽,10,1,0,2016-09-27 12:49:00,관람객
2635,후니(soul****),좋아요 좋아요 좋아요 좋아요,10,1,0,2016-09-26 23:12:00,관람객
2636,ymw1****,한국은 이런 재밋는 영화를 언제쯤 볼수 있나요 한국영화발전을 기원합니다 ㅋㅋ,9,1,0,2016-09-26 09:43:00,관람객
2637,faws****,좋아요재미있게 잘보고 갑니다,10,1,0,2016-09-26 01:22:00,관람객
2638,숭아(matr****),이제서야쓰네 그냥 말필요없는데,10,1,0,2016-09-25 11:22:00,관람객
2639,SUPERSEXY(homm****),전작에 비해 실망퀵실버는 왜 그리 허망하게...캐릭터들 전투력밸런스가 안맞는 듯 특히 스칼렛,7,1,0,2016-09-25 08:40:00,관람객
2640,엑시온(ahah****),재밌음1010101,10,1,0,2016-09-25 00:26:00,관람객
2641,amor****,그냥 볼만 했습니다 그렇다고 진짜 재미 있었던건 아닙니다,6,1,0,2016-09-24 23:53:00,관람객
2642,gmlw****,정말 재미있게 본 영화입니다! 굳 추천,10,1,0,2016-09-24 23:11:00,관람객
2643,mcjk****,생각보다  재미 없는  영화 내요,10,1,0,2016-09-24 22:00:00,관람객
2644,김은진(dmsw****),궁금하면서계속보게되네요재밌습니다,10,1,0,2016-09-24 21:36:00,관람객
2645,빅마스터(vips****),재밌게 봤습니다.ㅎㅎ,9,1,0,2016-09-24 21:16:00,관람객
2646,rhwn****,"첨으로 평점 남겨봐요 ,ㅋㅋ 그냥 재밌는영화",5,1,0,2016-09-24 20:24:00,관람객
2647,rlat****,재밌었어요~ 스토리도괜찮고,10,1,0,2016-09-24 14:32:00,관람객
2648,커피우유(qmpz****),너무너무 기대되는영화였는데 낼 드디어 보로 갑니다,10,1,0,2016-09-23 21:37:00,관람객
2649,ehfh****,재밌었음니다 마블최고,10,1,0,2016-09-23 21:14:00,관람객
2650,준희mom(qlct****),너무너무 재밌게봤어요b,10,1,0,2016-09-22 23:51:00,관람객
2651,PKM95(kiun****),토니 ♡ 개간지난다 증말,10,1,0,2016-09-22 22:26:00,관람객
2652,푸둥이(jsh6****),화면꺼질때 까지 끝까지 넋놓고 보고 왔어요~,10,1,0,2016-09-22 22:08:00,관람객
2653,jiwo****,재밌게 잘 봤습니다.감사합니다.,9,1,0,2016-09-22 21:40:00,관람객
2654,khw6****,하 1편이 잘되면 2편은 망한다더니... 누가 그래 이 영화는 미쳤어,10,1,0,2016-09-22 20:06:00,관람객
2655,플래쉬(sky9****),흥미진진하고 재미있어요,9,1,0,2016-09-22 09:40:00,관람객
2656,skynet(pkww****),나름 재밌게 봤습니다~,9,1,0,2016-09-22 08:17:00,관람객
2657,ㅇㅇㅇㅇㅇㅇ(lisa****),조금 지루했어요....,5,1,0,2016-09-21 22:58:00,관람객
2658,모린(gyuh****),마블 영화는 항상기대됩니다,10,1,0,2016-09-21 19:53:00,관람객
2659,타이쿤(san3****),원작보다 더 재미 있네요~^^,8,1,0,2016-09-21 16:37:00,관람객
2660,피쉬아린(thsx****),재밌다 인피니티워 나오면 꼭 보자애들아,10,1,0,2016-09-21 16:30:00,관람객
2661,quin****,굿굿굿굿ㄱㆍㅅ굿굿굿굿,10,1,0,2016-09-21 15:23:00,관람객
2662,3Dmen(3d_j****),열자다 이것들아 공백도 제외하래 아오,3,1,0,2016-09-21 00:06:00,관람객
2663,leej****,너무 너무 잘봤습니다.,10,1,0,2016-09-20 13:38:00,관람객
2664,김홍(9695****),7점짜리영화인것같다는생각,7,1,0,2016-09-20 11:13:00,관람객
2665,와인공장(adma****),재미있었네요 아들과 처음본영화라서^^,8,1,0,2016-09-20 06:04:00,관람객
2666,BASIC(dlwo****),정말 재밌습니다 ㅋㅋㅋㅋ,10,1,0,2016-09-19 22:41:00,관람객
2667,날아라(flyh****),윈터솔저를 지키는 캡틴의 고뇌.. 그리고 볼거리 굿굿,9,1,0,2016-09-19 19:56:00,관람객
2668,vwgrrbv(junb****),역시 믿고보는 마블 영화 잼네요,10,1,0,2016-09-19 15:36:00,관람객
2669,ljhcc33 김해(ljhc****),마블 팬은 아니지만 그래도 참 재밋게 봣습니다,8,1,0,2016-09-19 14:53:00,관람객
2670,임진영(jinj****),아무생각없이 볼 수 있어 좋아요~,8,1,0,2016-09-18 17:36:00,관람객
2671,굿맨(scom****),정신없이 관람하게 된영화네요..볼거리가 많아 좋아습니다아이들과 같이봐도 좋을것같아요,10,1,0,2016-09-18 17:20:00,관람객
2672,answ****,아무생각없이 어린동생들이랑 보러갓는데 액션도괜찮고 재밋게봣어요 ㅎㅎ,9,1,0,2016-09-18 15:28:00,관람객
2673,madu****,전편보다는 재밌다는건 못느꼈지만 나름 스토리 재밌었습니다,7,1,0,2016-09-18 15:18:00,관람객
2674,강해효(sung****),짱짱맨이에요굳굳숟굳,10,1,0,2016-09-18 01:27:00,관람객
2675,아이스크림(shin****),재밌어요!!! 시간가는 줄 모르고 흥미진진하게 봤습니다. 가족들과 보기에 추천입니다.,8,1,0,2016-09-17 22:05:00,관람객
2676,Awesome(jy37****),잘봤어요. ㅋㅋㅋ잘봤어요.,10,1,0,2016-09-17 16:56:00,관람객
2677,눈셀메(cjkh****),정말재미잇엇어요!!,8,1,0,2016-09-17 16:46:00,관람객
2678,포트  베가(ksh3****),재밌다. 다음편이 또 기대되고,10,1,0,2016-09-17 13:08:00,관람객
2679,LovelySuN(love****),굿 참 즐겁게 보낸 시간이었어요,10,1,0,2016-09-16 20:46:00,관람객
2680,rhag****,존잼존잼존잼 인생영화 굿,10,1,0,2016-09-16 20:00:00,관람객
2681,부르털스(casa****),역시 이름대로 기본빵은 하는듯,8,1,0,2016-09-16 19:09:00,관람객
2682,tell****,생각만큼 재미있었어요,9,1,0,2016-09-16 16:41:00,관람객
2683,hoho****,넘나 재밌네요. 왜 마블마블 하는지 알게 해준 영화. 어벤져스 3 너무 기대됩니당,10,1,0,2016-09-16 15:29:00,관람객
2684,mari****,지금까지의 시리즈 중에선 최고였던거 같아요.  재밋었어요.,8,1,0,2016-09-16 11:39:00,관람객
2685,웃자(wjdw****),빨리 다음 작품이 나왔으면 좋겠다ㅋㅋㅋ,8,1,0,2016-09-15 15:23:00,관람객
2686,refresh(joyh****),개인적으로는 1편이 참 좋았음,7,1,0,2016-09-15 01:31:00,관람객
2687,꿀방(rooo****),재미있게봤네요ㅋㅋ추천합니당,10,1,0,2016-09-14 23:03:00,관람객
2688,김뽕님(hw15****),재밋엌아주재밋엌10자,10,1,0,2016-09-14 22:45:00,관람객
2689,EGOOC(fly2****),그저그런 너무 많은걸 담아야했던,5,1,0,2016-09-14 13:28:00,관람객
2690,흑흑(huhu****),영웅들 많이 나와서 재미있어요.,10,1,0,2016-09-14 11:55:00,관람객
2691,조춘(jo89****),믿고보는 어벤져스 볼만했습니다.,7,1,0,2016-09-14 11:19:00,관람객
2692,눈빛이(zoaz****),어벤저스는 봐야지요.. 암 그렇구말구,10,1,0,2016-09-14 04:54:00,관람객
2693,adsl****,굿굿굿굿재밌게잘봤네요,9,1,0,2016-09-13 23:44:00,관람객
2694,참치(tlwl****),"꿀잼이이일듯?.,;):",10,1,0,2016-09-13 22:20:00,관람객
2695,happy(hyk4****),역시 믿고 보는 마블!!!!이죵,8,1,0,2016-09-13 20:54:00,관람객
2696,정찬연(evin****),마블 세계관을 잘 몰라서인지 전체적으로 좀 산만한 느낌. 비젼같은 경우에는 '오오오오! 저런 존재가!'라는 느낌 보다는 '-_-? 완전 억지같은데?'라는 느낌이었음.,6,1,0,2016-09-13 20:31:00,관람객
2697,gldi****,어벤져스는 언제봐도 어떤편이여도 재미있다,10,1,0,2016-09-13 18:47:00,관람객
2698,최현지(chjc****),의리로 보는거다  그냥 환상세계 보는 맛,6,1,0,2016-09-13 15:00:00,관람객
2699,kair****,재미있어요 역시 어벤저스 시리즈답네요,8,1,0,2016-09-13 13:24:00,관람객
2700,키작남(jei9****),굳이이에용 가나다라마바사,10,1,0,2016-09-13 13:17:00,관람객
2701,1(abdd****),재밋엄?오오요재밋디ㅢ능,10,1,0,2016-09-11 15:12:00,관람객
2702,조정은(tkdz****),굿굿 재밌어요 추천합니다,10,1,0,2016-09-11 13:19:00,관람객
2703,dmst****,어벤져스 재밌게봤습니다,9,1,0,2016-09-10 21:24:00,관람객
2704,까투리(qkrc****),별루 재미없었는데...,8,1,0,2016-09-10 21:21:00,관람객
2705,hous****,쵝오영화 정말 잼잇게봣습니다,10,1,0,2016-09-09 18:17:00,관람객
2706,한쌓(dmst****),어벤져스 쵝오~!넘 재밋게 봤어요,9,1,0,2016-09-09 15:29:00,관람객
2707,wldn****,김대가 크면 실망도 큰 편인듯,6,1,0,2016-09-09 15:05:00,관람객
2708,pokt****,완전 재미있었어요~!~!!,6,1,0,2016-09-09 14:25:00,관람객
2709,성호(yon1****),어벤저스 재밌어요ㅎㅎ,10,1,0,2016-09-09 14:10:00,관람객
2710,금빛날개(dhle****),그냥저냥 액션때문에 보는거죠 뭐,8,1,0,2016-09-09 12:40:00,관람객
2711,두둥둥(wnsg****),재밌게 봤어요 눈이 즐거웠네요,7,1,0,2016-09-09 01:38:00,관람객
2712,cdli****,재미있었어요~~~~,10,1,0,2016-09-09 01:37:00,관람객
2713,재무설계(the_****),역시 마블은 언제나 옳다,9,1,0,2016-09-08 23:05:00,관람객
2714,이혜원(hyeo****),진짜 재미있음 꼭 보시길,10,1,0,2016-09-08 19:50:00,관람객
2715,샨이(rhoo****),페이냠냠하고갑니다앙앙ㅇ,9,1,0,2016-09-08 18:43:00,관람객
2716,ase2****,내인생 앞으로나올 마블영화들 볼수있다면 성공한거다,10,1,0,2016-09-08 17:19:00,관람객
2717,없음(jitp****),음...뭔가 좀 아쉬움이 남는영화,8,1,0,2016-09-08 16:15:00,관람객
2718,까만별(blin****),시원시원 속시원한 영화. 다음 편이 기대되요,9,1,0,2016-09-08 11:42:00,관람객
2719,상윤(sese****),아주 재미있고 아주 감동 접이 었습니다,10,1,0,2016-09-08 10:48:00,관람객
2720,최봉근(qhdr****),꽤 볼만합니다 ㅋㅋㅋㅋ,7,1,0,2016-09-07 16:04:00,0
2721,초1중1고1대1(wjdr****),중2병 걸린 개똥철학자와 잡탕찌개 두 그릇을 먹은 느낌이랰 ㅋㅋㅋㅋ,10,1,0,2016-09-07 15:52:00,0
2722,jo67****,시간은잘가고 눈요기도 되나 미국영웅들의 자기들만의 놀이 딱 그정도,7,1,0,2016-09-06 23:26:00,관람객
2723,byb0****,정말재미가있쓰읍니다,10,1,0,2016-09-06 15:45:00,관람객
2724,가요간다요(smc9****),간만에즐겁게보며잘봤습니다.,8,1,0,2016-09-06 10:51:00,관람객
2725,s2aa****,굿입니댱~~~^^^,10,1,0,2016-09-06 00:20:00,관람객
2726,qotjsdh12(bso6****),팝콘무비로 훌륭한 블록버스터. 다만 완성도는 아쉽.,10,1,0,2016-09-05 17:10:00,관람객
2727,강두두두(hani****),아이언맨은 그냥좋아 물론 캡틴은 종교다 이제,10,1,0,2016-09-05 11:38:00,관람객
2728,랄랄랄라(kevi****),완전짱짱!!!대박~!,10,1,0,2016-09-05 02:34:00,관람객
2729,하시노(fndk****),정말재밌어요 스릴감도 적당히 있고 스토리도 나쁘지 않네요. 스칼렛요한슨 미모에 정말 캄탄했습니다.,6,1,0,2016-09-04 13:38:00,관람객
2730,hjb9****,너무너무 재미있어요!!!,10,1,0,2016-09-04 11:55:00,관람객
2731,sang****,재미있었어요!!!!,10,1,0,2016-09-03 23:35:00,관람객
2732,영탈마검(ksjn****),정말 재밌습니다. 어벤저스 장,10,1,0,2016-09-03 21:10:00,관람객
2733,lus0****,지루하지 않고 재미있게 봤어요.,10,1,0,2016-09-03 18:20:00,관람객
2734,육이미후(pppl****),꿀잼입니다 다음 시리즈 나오나요?,10,1,0,2016-09-03 15:52:00,관람객
2735,맨유(kswd****),재미있어요 이제 적립해주세요,10,1,0,2016-09-03 12:39:00,관람객
2736,gyeo****,마블은 언제 봐도 재밌어요 ㅎ,10,1,0,2016-09-03 06:43:00,관람객
2737,원미연(aldu****),마블은 언제나 기대작!언능 나와라라,9,1,0,2016-09-02 22:57:00,관람객
2738,luky****,재밌었습니다~~~~,10,1,0,2016-09-02 22:03:00,관람객
2739,sayj****,영웅물을 안좋아해서...ㅜㅜ,7,1,0,2016-09-02 20:08:00,관람객
2740,뇽(shoo****),원래 어벤져스 팬이라 너무너무 좋았어요!! 짱 재미있었습니다 계속해서 쭉 시리즈가 나왔으면 좋겠어요 ㅠㅠ  꼭 보시길 바랍니다~,10,1,0,2016-09-02 16:21:00,관람객
2741,풀잎냄새(fusi****),초반 전개가 조금 지루함 후반에는 볼만해짐,8,1,0,2016-09-02 14:44:00,관람객
2742,pk29****,어수선한 분위기에 따라 다른,7,1,0,2016-09-02 14:43:00,관람객
2743,나야나(cndt****),재밌어요  어벤져스 다 챙겨봤을정도로 좋아요,10,1,0,2016-09-01 16:40:00,관람객
2744,cwy4690(kfc9****),영웅들의 액션으로 눈이 즐거운 영화,8,1,0,2016-09-01 04:43:00,관람객
2745,행복한사람(god4****),어벤져스어벤져스어벤져스,10,1,0,2016-09-01 01:13:00,관람객
2746,kiyn****,재밌어요 아주아주 재미짐,8,1,0,2016-08-31 21:37:00,관람객
2747,mjs4****,너무나도 재밌었습니다.,9,1,0,2016-08-31 18:42:00,관람객
2748,ther****,오늘 시사회다녀와서 생전처음으로 평점남깁니다. 긴말말고 걍 가서 보세요,10,1,0,2016-08-31 13:28:00,관람객
2749,변론술사(chan****),재미!있었습니당 추천해요,8,1,0,2016-08-30 18:29:00,관람객
2750,빙령(xoru****),Soso ...그럭저럭...본지가언젠데,9,1,0,2016-08-30 13:45:00,관람객
2751,달지니(hang****),나름 잼있게 봤음.. 아이들이 많아서 좀 그렇긴 했지만,9,1,0,2016-08-29 23:41:00,관람객
2752,신수(sins****),기대되고 기대됩니다. 대결함해보까?,9,1,0,2016-08-29 17:16:00,관람객
2753,gaony(gaon****),"원래 영웅이야기를 좋아하는데,역시 재밋어요",8,1,0,2016-08-29 16:37:00,관람객
2754,freshee(grap****),아무생각없이 영화에만집중할수있어서 좋았어요스트레스풀땐  최고예요^^,8,1,0,2016-08-29 09:54:00,관람객
2755,집착은사랑이아니야(indi****),재밌었어요~~!! 강추!!,9,1,0,2016-08-29 05:13:00,관람객
2756,사장(wlst****),어벤져스시리즈를 기대하다 보니까 더 재미잇는듯 !,10,1,0,2016-08-28 22:15:00,관람객
2757,아민이아빠(bari****),리얼힙합 쵝오네요.. 진짜 리얼간쥐,10,1,0,2016-08-28 22:12:00,관람객
2758,화연랑(camo****),완전재밌게 본영화입니다. 역시..아욘맨..ㅠㅠ힝힝..,10,1,0,2016-08-28 20:27:00,관람객
2759,한놈만(park****),....!!!!...,8,1,0,2016-08-28 01:46:00,관람객
2760,아이보(sjgm****),장난아님 역시 어벤져스는 진리,9,1,0,2016-08-28 00:36:00,관람객
2761,윤채원 피아니스트(alic****),재미있었어요!어벤져스팬이라면 꼭 보세요!ㅎㅎ,9,1,0,2016-08-27 16:58:00,관람객
2762,jeis****,재미있다근데 울트론은 안죽는데 왜 비전한테죽지?,9,1,0,2016-08-27 11:33:00,관람객
2763,햇살모아(seo1****),정말저알정말재밋겟다,10,1,0,2016-08-27 10:43:00,관람객
2764,blackswan(kysy****),굳입니다 볼만해요 정말요,8,1,0,2016-08-27 04:25:00,관람객
2765,hibi(seok****),"이걸 본지가 몇달은 된거 같은데 갑자기 왜 평점을 입력하라고 뜨는지는 잘 모르겠지만, 어벤져스 좋아하는 편이라 재밌게 봤습니다.",8,1,0,2016-08-27 00:12:00,관람객
2766,조주연(chom****),정말 재밌어요!!!!♥ 어벤져스,8,1,0,2016-08-26 22:57:00,관람객
2767,jhsh****,재밌었어요!  마블 짜응~~~~!!~,10,1,0,2016-08-26 11:47:00,관람객
2768,12341(hdk9****),볼거리 많고 재미있습니다 모두들 한번씩 보셔요,8,1,0,2016-08-26 10:13:00,관람객
2769,ellen(bsss****),믿고보는 어밴저스 차기작 기대됩니다,10,1,0,2016-08-25 20:56:00,관람객
2770,zeus****,잼 있어요  열자열자ㅠㅠ,10,1,0,2016-08-25 12:17:00,관람객
2771,찡요(tnt5****),존잼입니다공백때문에,10,1,0,2016-08-24 22:39:00,관람객
2772,ㅡㅁㅡ(kgb9****),앞에 내용 몰라도 나름볼만했음 전체적으로 괜찮음,8,1,0,2016-08-24 22:16:00,관람객
2773,kjd9****,정말 잼있어요...Good!!,10,1,0,2016-08-24 20:29:00,관람객
2774,HeadFirst(ibel****),완전 재밌어요!!! 사람들이 재미없다고 하는게 이해가 안되요!,10,1,0,2016-08-24 14:47:00,관람객
2775,김재연(mini****),상영시간 내내 긴박한 사건들이 꽉꽉 차있네요 굿,9,1,0,2016-08-24 13:21:00,관람객
2776,Line suhee(suhe****),ㅎㅎㅎㅎ그냥웃지요하하하,10,1,0,2016-08-24 00:15:00,관람객
2777,rkrt****,좋았어요  시간 가는 줄 몰랐어요,10,1,0,2016-08-23 22:11:00,관람객
2778,쏘핫(glor****),장난아녔어요그래픽이  완죤짱입니다,10,1,0,2016-08-23 20:24:00,관람객
2779,쏘핫(glor****),장난아녔어요그래픽이  완죤짱입니다,10,1,0,2016-08-23 20:24:00,관람객
2780,석가여래(kw13****),가나다라마바사아자카,10,1,0,2016-08-23 00:57:00,관람객
2781,브이(iron****),블록버스터라면 이 정도는 되야지,10,1,0,2016-08-22 22:49:00,관람객
2782,사랑나누기(3707****),그냥저냥 아무생각없이 보는 영화,7,1,0,2016-08-22 21:38:00,관람객
2783,fgfd54(hcch****),굳...핵잼   계속 보게된다,10,1,0,2016-08-22 07:36:00,관람객
2784,unde****,최고입니다 마블영화화이팅,10,1,0,2016-08-22 00:32:00,관람객
2785,ddol****,개인적으로 어벤져스 시리즈는 믿고 봅니다 꿀잼 ㅎㅎㅎ,9,1,0,2016-08-22 00:13:00,관람객
2786,lovehyun8(sinc****),3 언제나 기다리고 있습니다. 3 은 언제 나올려나 ㅜ 마블 짱짱맨이에용 아이언맨4도 나왔으면 좋겠다,9,1,0,2016-08-21 22:21:00,관람객
2787,박미리(pml7****),재밌어요 짱장장ㅉ앚짱짱!,10,1,0,2016-08-21 20:02:00,관람객
2788,ratr****,항상 기다려지는 명쾌한 시리즈물,9,1,0,2016-08-21 18:57:00,관람객
2789,아스라이(mill****),모든 마블영화를 봐야 이해 가능할듯요,10,1,0,2016-08-21 18:43:00,관람객
2790,아아아(fjme****),재밋있습니다소리도빠방하고 구!,10,1,0,2016-08-21 16:40:00,관람객
2791,황금수(fmw2****),정말굿입니다요~너무재미있어요,10,1,0,2016-08-21 15:27:00,관람객
2792,헤헤(aloh****),재미있어요 10자 저그으라네.,10,1,0,2016-08-21 12:05:00,관람객
2793,A club(inse****),오 기대되고 꼭보고싶다 이것도,6,1,0,2016-08-21 11:17:00,관람객
2794,이호섭(xhso****),"히어로물답게 영화관에서의 웅장함이 대단했습니다. 하지만 사공이 많으면 배가 산으로 간다고, 히어로들의 특색을 담아내기에는 부족하지 않았나 싶습니다. 영화라는 특성상 감안해야 할 부분이기에 개인적으로는 개인 히어로물이...",6,1,0,2016-08-21 07:05:00,관람객
2795,몰라도대(lsb1****),너무자밌어요 또보고싶어요,10,1,0,2016-08-21 01:54:00,관람객
2796,ohoc****,개봉하고 바로봤는디ㅡㅡ여튼 재남,9,1,0,2016-08-20 18:35:00,관람객
2797,래브(june****),가족과 함게 볼수있는영화,8,1,0,2016-08-20 13:52:00,관람객
2798,노영주(rose****),어벤져스는 그냥 꼭 봐야하는 영화!!,8,1,0,2016-08-20 11:54:00,관람객
2799,No(hsk_****),기대한것보다 훨씬 재밌었다.,10,1,0,2016-08-20 01:20:00,관람객
2800,nyha****,꿀잼다시보고싶은영화,10,1,0,2016-08-19 19:54:00,관람객
2801,정말(sara****),Xmax로봐서 더 재밌었어요. 블록버스터와 액션을 기대했던분이라면 강추. 요즘 볼만한 외화가 별로없었는데 나름 잼나게봤어요,10,1,0,2016-08-19 19:45:00,관람객
2802,호정(youn****),재미있었어요  다시 후편 나오겠져.  생전처음으로 평점남깁니다. 긴말말고 걍 가서 보세요,10,1,0,2016-08-19 19:39:00,관람객
2803,지컴온요(wldu****),아이들이 재미있게봤어요,9,1,0,2016-08-19 12:15:00,관람객
2804,2seu****,굳굳굳 재미재미 있어요!,9,1,0,2016-08-19 01:02:00,관람객
2805,jang****,좋아요좋아요좋아요좋아요,10,1,0,2016-08-18 22:45:00,관람객
2806,달타야(tedd****),단조로운 스토리라인이지만 역시 영상미는 최고,5,1,0,2016-08-18 22:36:00,관람객
2807,썽우(com9****),재밋어요 엄청 ㅋㅋㅋㅋ,9,1,0,2016-08-18 06:26:00,관람객
2808,멋쟁이민(narc****),무척잼나요 볼만해용 정말요,10,1,0,2016-08-17 23:33:00,관람객
2809,Bal(net3****),너무 재밌어요 정말 인생 최고의 영화!!춘식이 바보,10,1,0,2016-08-17 11:36:00,관람객
2810,신(rlaw****),너무 재밌는데  다음편을 빨리 보고싶네요 ㅋ,10,1,0,2016-08-16 18:52:00,관람객
2811,ange****,재밌어여~추천합니다!,7,1,0,2016-08-16 17:40:00,관람객
2812,꾹이(iwwi****),마블영화는 항상꼭챙겨봅니다 기대한만큼 정말잼있었어요,10,1,0,2016-08-16 08:33:00,관람객
2813,펭귄(rlar****),재밌었음!!열자열자,8,1,0,2016-08-15 18:42:00,관람객
2814,이준표(dlwn****),재미있었어요!! 추천,9,1,0,2016-08-15 17:10:00,관람객
2815,이슬(dew0****),"적당한 영웅들, 어벤져서 치곤 음 ㅋㅋㅋ",8,1,0,2016-08-15 16:58:00,관람객
2816,하얀늑대들(tjda****),두번보면 지겹지만 한번볼떄는 꿀잼!,10,1,0,2016-08-15 14:57:00,관람객
2817,귀염둥이(hanw****),트랜스포머는 1편이 제일재밌었다!!,8,1,0,2016-08-15 14:55:00,관람객
