,nickname,text,score,like,dislike,time,watch_movie
684,jsj6****,토르 와칸다등장씬은 소름돋았음,10,5,0,2018-05-08 04:46:00,0
685,안녕하세요(piam****),번역가좀 짤라주세요 제발번역가좀 짤라주세요 제발번역가좀 짤라주세요 제발번역가좀 짤라주세요 제발번역가좀 짤라주세요 제발번역가좀 짤라주세요 제발번역가좀 짤라주세요 제발번역가좀 짤라주세요 제발번역가좀 짤라주세요 제발번역가...,8,5,0,2018-05-07 20:20:00,관람객
686,seattlewashington(dlwl****),현시점 내 인생 최고의 히어로 무비.,10,5,0,2018-05-07 19:45:00,관람객
687,김똥ㅋ(rlad****),역시 토르의 전투력은 어벤져스중의 최고 깡패수준,10,5,0,2018-05-06 23:15:00,관람객
688,멧이(bong****),"오역 더럽게 많네.. 이 영화 번역가에게 다시는 번역 맡기지 마라.   가망이 없어,  어머니가 오역의 전부가 아니다. 군데군데 의미를 애매하게 만드는 번역 수준.. ㄷㄷ  차라리 내가 더 잘 번역할 수 있다고 장담...",8,5,0,2018-05-06 23:09:00,0
689,시연(skfk****),번역가 진짜 왜 계속 쓰는지 모를,1,5,0,2018-05-06 14:53:00,0
690,얘쁘니(ej_0****),솔직히 제목 어벤져스가 아니라 토르 : 어벤져스 해야댐,10,5,0,2018-05-06 12:06:00,0
691,최다빈(mtmr****),내가 지금까지 봤던 영화중 제일 흥미롭고 제일 충격적으로 봤던영화,10,5,0,2018-05-06 10:42:00,0
692,이문수(dlan****),최고에요 너무 경이로움,10,5,0,2018-05-06 10:38:00,0
693,gm_d****,진짜다 진짜가 왔다...,10,5,0,2018-05-06 10:35:00,0
694,홈런볼대마왕(dong****),환상적이다 정말 너무 재밌어 ㅠㅠ,10,5,0,2018-05-06 09:22:00,0
695,유진이(sck0****),와칸다 포에버 개머싯다,10,5,0,2018-05-06 09:19:00,0
696,성일 보고싶다(kst-****),최곤데요. 다양한 히어로들의 액션씬과 볼거리들로  즐겁게 관람했어요.,10,5,0,2018-05-06 09:07:00,관람객
697,김정완(nano****),딴건모르겠고 토르 지구등장 신에서 망치질 개소름,8,5,0,2018-05-06 01:13:00,0
698,별명(s0l2****),토르 개멋져 후잉후잉ㅠ얼류류류유,8,5,0,2018-05-06 00:51:00,관람객
699,강승원(kswp****),역시 마블 실망시키지 않아. 토르는 다시 봤어. 인피니티 짱잼이네요. 번역은 아쉽지만 나름 재밌었습니다.,10,5,0,2018-05-06 00:36:00,관람객
700,곤(tiny****),"오늘까지 해서 총 두 번 봤는데, 아직도 결말이 잊혀지지 않네요. 마블 팬인이라 그런지 조금 더 충격적이었고요. 내년 기대하겠습니다!",10,5,0,2018-05-05 22:27:00,0
701,라벨로리아(cola****),모든 순간에 전율이 흘렀다,10,5,0,2018-05-05 22:03:00,0
702,lagoon(blul****),최고의 영화 걸작을 찍었어,10,5,0,2018-05-05 21:56:00,0
703,rte6****,오늘 영화를 봤는데  마블의 절정체를 보는듯했다,10,5,0,2018-05-05 21:55:00,0
704,졸크(ssjj****),캡틴마블은 닉퓨리의 엄마입니다. 동료가 죽자 어머니의 안부를 물으려다가 죽어버리는 장면에서  눈물이...,10,5,0,2018-05-05 20:56:00,0
705,타로(tech****),이렇게까지 안해도 어차피 후편 볼건데  너무 멘붕결말 ㅜㅠ  근데  원년멤버만 싹남은건 우연?,10,5,0,2018-05-05 20:26:00,0
706,ggwploll(kyh7****),토르 와칸다 귀환할때 지림,10,5,0,2018-05-05 16:18:00,0
707,김수영(tndu****),모든 게 충격적... 토르 간지가 철철 흐른다.. 토르 와칸다 참전씬 임팩트 지림,10,5,0,2018-05-05 15:58:00,0
708,껄껄껄(chj1****),ㄷㄷㄷ 명불허전ㅋ재밌습니다ㅋㅋ,10,5,0,2018-05-05 15:46:00,관람객
709,고랑(lyse****),오역을 이미 알고 간 상태라 큰 짜증 없이 잘 보았습니다. 역시 어벤져스네요. 번역은 좀 아쉽지만... 4편이 매우매우 기대됩니다. 근데 타노스는 악역이지만 은근 공감 간다는..,10,5,0,2018-05-05 15:44:00,관람객
710,민(alsg****),토르 스톰브레이커 등장 장면은 정말 역대급이었다. 온몸에 소름 돋으며 전율이 흘렀다. 역대급 마블 영화와 악역 타노스. 하지만  꽤나 허탈했다. 헝거게임2 엔딩 장면 같달까. 엥 이게 끝이야? 싶었다. 마블 시대에 ...,10,5,0,2018-05-04 22:18:00,0
711,인사맞나(dhn9****),미쳤다 토르 핵 잦간지 ㄷㄷ,10,5,0,2018-05-04 22:18:00,0
712,이상현(shl1****),타노스와 어벤져스의 사상차이 순수악은 없다.,9,5,0,2018-05-04 22:14:00,관람객
713,쿠우쿠우(ksfi****),으으 다음편 빨리내놔라 마블녀석들아,10,5,0,2018-05-04 20:18:00,0
714,미듬(kose****),어벤져스 시리즈 중에 제일 재미있게 본거 같습니다..,9,5,0,2018-05-04 14:26:00,관람객
715,oko(okob****),그냥보삼 두번보삼 세번보삼,10,5,0,2018-05-04 14:18:00,0
716,초연하게(choy****),진짜 끝나고 너무 벙쪄있었다... 토르 최애캐됨 개멋져,10,5,0,2018-05-04 11:16:00,0
717,풀잎(wsx1****),캡틴 첫등장하면서 배경음악나올때 나 눈물남..,9,5,0,2018-05-03 21:37:00,0
718,무우(rjsa****),와.. 재밋고 충격적이다,10,5,0,2018-05-03 21:09:00,0
719,3512353(dbdy****),재밌음 어벤져스4가기대됨,10,5,0,2018-05-03 19:09:00,관람객
720,전대팬(jinj****),다된 어벤져스에 박지훈 뿌리기,9,5,0,2018-05-03 14:20:00,0
721,겨울(ljj5****),2시간30분이 30분처럼 느껴졌어요 너무재미있어요,10,5,0,2018-05-03 09:56:00,관람객
722,게이버댓글개선위원회(qord****),2탄이 내년에 나완다는거때문에 별점 1점 주고싶을정도로 재미있음,10,5,0,2018-05-03 08:45:00,관람객
723,Wenge(baro****),한창 스토리가 진행되다 갑자기 끝나버린듯한... 뭔가 상당히 호무한 느낌이다. 그래도 볼거리는 많아서 재밌게 봤다. 후속편과 함께 이어서 보면 너무 재밌게 볼수 있을듯!,8,5,0,2018-05-03 08:00:00,관람객
724,민돌이(deat****),어벤져스... 역시는 역시다.,10,5,0,2018-05-03 02:30:00,관람객
725,mcyj(msyj****),너무재미있게봤어요 추천~!,10,5,0,2018-05-03 00:46:00,관람객
726,멍청한딱따구리(wnsd****),역시 마블 영화네요 믿고 보는 마블,10,5,0,2018-05-03 00:44:00,관람객
727,아니(wer8****),진짜제인생영화입니다ㅠ어벤져스4 기대하겠습니다,10,5,0,2018-05-03 00:39:00,관람객
728,bain****,너무너무너무너무 재미있어서 한번더볼꺼야!!! 아진짜 넘나 멋있어서 눈물났엉,10,5,0,2018-05-03 00:37:00,관람객
729,홍이(dlfg****),마블 너란 놈...정말 대단하잖아,10,5,0,2018-05-02 23:55:00,관람객
730,토마(suma****),마블 10년 영화중 최고,10,5,0,2018-05-02 23:44:00,0
731,choh****,역시 어벤져스다  너무 재미있게 잘봤어요 끝이 좀아쉬워서 보다만 느낌이긴 하지만. 다음이 기대됩니다,10,5,0,2018-05-02 23:39:00,관람객
732,csa1****,이건 진짜 미쳤다. ㄷㄷㄷ,10,5,0,2018-05-02 23:32:00,관람객
733,최쥐(worb****),영화자체는  좋았지만 박지훈씨 자막덕분에  내용이해가 힘들었네요 마블코리아 박지훈 좀 쓰지마세요 ^^,9,5,0,2018-05-02 16:57:00,관람객
734,j_ma****,역시 마블 최고네요!!!,10,5,0,2018-05-02 15:57:00,0
735,Ricardo Kim(skyk****),감독위의 번역가. 번역가 맘대로 영화 스토리를 바꿀수 있다. 번역가가 짱이다,10,5,0,2018-05-02 15:32:00,0
736,ball****,미세먼지의 주범을 찾았다,10,5,0,2018-05-02 10:19:00,관람객
737,너외롭구나(atsa****),번역구림. 영화는 잘만듬,9,5,0,2018-05-02 04:18:00,관람객
738,메이(alsd****),자막이 잘못이지 영화는 잘못이 없어요,10,5,0,2018-05-02 01:41:00,관람객
739,이소민(your****),진짜  토르가  지구에  등장 씬은 ... 용산  아이맥스로  한번 더 보고 싶다 생각했어요..신 다운  장면  꺅,10,5,0,2018-05-02 00:41:00,관람객
740,박은성(euns****),번역가만 바꾸면 10점 만점의 10점인 영화입니다캐릭터들의 분량과 캐미는 역대급이였고이야기는 순조롭게 잘 풀려나갔습니다저는 개인적으로 타이탄에서의 전투가 가장 맘에 들었네요,9,5,0,2018-05-01 22:41:00,0
741,Mesia98(mesi****),토르가 이정도면 헬라는 얼마나 강하고 수르트는 얼마나 더 쌨던걸까...ㄷㄷ,10,5,0,2018-05-01 22:27:00,0
742,박시현(happ****),가장 많이 느꼈던 건 토르가 신이였다는 것 또 마냥 밉지만은 않은... 악당 이었다는 것너무너무 재미있었어요 인생이 힘드신 분들 이거 꼭 보세요 내년까지 살 이유가 생깁니다,10,5,0,2018-05-01 21:52:00,0
743,STARK(lshc****),타노스는 dc의 조커와도 견줄만한 마블 역대 최고의 빌런이다.,10,5,0,2018-05-01 21:43:00,0
744,INY(rudx****),종합선물세트 이거 보기전에 적어도 아이언맨 토르 캡틴아메리카 갤럭시 시리즈 스파이더맨 블랙팬서 등 각 히어로물 한편 정도 씩은 보고 가길,9,5,0,2018-05-01 21:41:00,0
745,공대인(llil****),아진짜 영화값이 전혀 아깝지않은 영화. 마지막에 현타옴. 걍 타노스 영화라고 보면됨.,10,5,0,2018-05-01 21:34:00,0
746,레이나(cool****),초2 아들이 영화 끝나면서 하는 말...'영화가 왜 이런식으로 끝나요jQuery22407445451793898027_1525177644057?'ㅋㅋㅋㅋ,10,5,0,2018-05-01 21:32:00,관람객
747,김민영(miny****),끝나고 완전 벙쪄있었는데.. 그냥 엔딩이 잊히질 않는다 마블 굳이 토니 앞에서 피터 죽였어야했냐고...ㅠㅠㅠ 맴찢,10,5,0,2018-05-01 20:56:00,0
748,shak****,토르가 이렇게 쎌 줄이야!!,10,5,0,2018-05-01 20:50:00,관람객
749,하드캐리(tktk****),좌석에 앉았을땐 좌석에 등을 기대고 있었다.     약 15초 정도가 지나고 내 몸은 앞으로 기울어 있었다. 중반부터 끝날때까지 내 손은 모아져있었다. 한마디로 2019년도까지 어떻게 기다리냐....,10,5,0,2018-05-01 20:45:00,관람객
750,자몽에이드(rktn****),시간 가는줄 모르고 봤네요. 재밌었어요 역시 마블~,10,5,0,2018-05-01 20:45:00,0
751,하형(soju****),"번역 논란 떴길래 뭐 번역가지고 그러냐?라고 생각했는데, 영화 보고나니 번역가 돈 받아 쳐먹고 이런 대작영화 번역맡았으면 공부 좀 똑바로 하고 번역해라.",10,5,0,2018-05-01 20:18:00,0
752,왕밤빵(fuen****),지금까진 예고편이었음,9,5,0,2018-05-01 20:12:00,관람객
753,Euan아빠(yym7****),굿 최고입니다더 재밋게 만들기 어려움,10,5,0,2018-05-01 19:49:00,0
754,qkqh****,토르로 시작해서 토르로 끝나는 영화...,9,5,0,2018-05-01 18:57:00,0
755,켄드릭라마(ldhw****),와칸다 포에버다 ㅋㅋㅋ,10,5,0,2018-05-01 10:17:00,관람객
756,별(whit****),롯데월드몰 4관 9시30분.. 애기는 왜 델꾸들어와서 악을쓰며 우는건지..가모라 나올때마다 통곡하고.. 환불받아서 다시보고싶다.. ㅜㅜ,10,5,0,2018-05-01 01:15:00,0
757,배진희(cg20****),토르 짱 .... 역시 어벤져스 믿고보는,10,5,0,2018-05-01 00:11:00,관람객
758,김광진(kkb9****),와칸다에서 토르진짜 존나멋있네;,10,5,0,2018-04-30 20:52:00,0
759,이경민(eowk****),"번역이 좀빡치긴하더라, 어이없는 흐름으로 만들어 버리며 나는 어벤져스를 보며 여태것 이렇게 눈물을 흘린적있었나 싶엇다",10,5,0,2018-04-30 20:03:00,관람객
760,욱소(rode****),지금까지 마블 영화를 열심히 봐준 사람들에게 주는 선물 같은 영화였다. 역대급 액션과 충격적인 결말은 기존의 마블 영화와는 비교가 불가능하다.,10,5,0,2018-04-30 18:07:00,0
761,포도나무(whdk****),다른거 다 떠나서 영웅들을 한번에 다 볼 수 있어서 너무 신나요!!ㅋㅋㅋㅋ,10,5,0,2018-04-30 17:49:00,관람객
762,jm89****,또 보고싶다 그리고 타노스가 행성쪼개서 아이언맨한테갈길때 개 명장면,10,5,0,2018-04-30 15:07:00,0
763,xhdtosem(park****),토르망치들고 지구 내려온 장면은.... 10점 이상은 없냐 ㅡㅡ 10점만 주기 아깝네,10,5,0,2018-04-30 14:35:00,0
764,손민한(yeyu****),갓토르 이건 영화관에서 꼭 보는걸 추천.포에버 와칸다,10,5,0,2018-04-30 06:59:00,관람객
765,펭킴(rlae****),마블의 새 웃음담당 드랙스 좀 살려줘..,10,5,0,2018-04-30 04:22:00,0
766,YePaul(bora****),마블 영화 사상 역대급 최고 퀄리티의 영화입니다.  영화보는 내내 가슴이 벅차올라 숨쉬기도 힘들었습니다. 앞으로도 영원히 마블과 함께하겠습니다.,10,5,0,2018-04-29 23:54:00,0
767,choi****,끝부분이 다음회  계속 이라고 쓰여져있는듯...,8,5,0,2018-04-29 23:37:00,관람객
768,정승원(lego****),타노스 데려와 할때 소름.,10,5,0,2018-04-29 23:33:00,0
769,카탈리아(whda****),충격이나 그냥 끝나고 나서 멍때림,10,5,0,2018-04-29 23:29:00,0
770,hsy1****,에엥? 끝났어? 하면서 엔딩크레딧봄,10,5,0,2018-04-29 22:06:00,0
771,찬엔드라이브(kych****),토르 역대급멋있음.. 내년까지 어떻게기다리냐,10,5,0,2018-04-29 21:43:00,관람객
772,alst****,지금까지 보았던 영화중 재일 재미있었고 되게 충격 적이었던 영화였다.,10,5,0,2018-04-29 21:31:00,0
773,이비키(leev****),"초등아들램과봤는데. 와칸다에서 전투씬부터는 둘이 손꼭잡구 막 와아~ 특히  토르 와칸다 등장할땐 둘다 눈에 하트뿅뿅 넘멋잇어 소름ㅠ 근데 번역 왜그래? ""저거 이런뜻이야""를 몇번이나햇는지. 막짤 마더는...",10,5,0,2018-04-29 21:31:00,0
774,mcl0****,대박 마블팬이라면 무조건 봐야할듯정말 대박,10,5,0,2018-04-29 21:31:00,0
775,kisj****,스칼렛요한슨 그녀는 외계인도 이기는 최강의 보통인간 ... 드래곤볼로 따지면 크리링임 ㅎㅎ,10,5,0,2018-04-29 21:27:00,0
776,Nawonbin(inky****),2시간30분영화가 아니라 1시간짜리 영화본듯이 시간이 너무빨리갓어요 영화는 끝나고 일어나질못햇는데 도데체 다음편에 어떻게 이어가려고 이러지..? 어떻게 하려고 이렇게까지 .. 라는생각만듭니다..,10,5,0,2018-04-29 21:22:00,0
777,아슈람(hear****),어벤4 나오기 전까지는 영화 역사상 최고의 영화ㄷㄷ,10,5,0,2018-04-29 19:56:00,0
778,1a2a3a4a(kims****),와칸다 포에버!!!!,10,5,0,2018-04-29 18:57:00,0
779,히포(harr****),스타로드 새꺄넌 잠깐이라도 저승서 욘두 만나서쳐 맞고 와라,8,5,0,2018-04-29 18:50:00,0
780,2Bs(real****),이번 어벤져스 영화 히로인은 타노스 입니다...정말 어벤져스 최고의 신을 꼽자면 당연히 토르다!!!,10,5,0,2018-04-29 18:47:00,0
781,버듀(ssma****),토끼 살아남아서 10점준다,10,5,0,2018-04-29 18:20:00,0
782,김세호(gim9****),다음편에서 해결될거 다 아는데도 그냥 충격적이다.,10,5,0,2018-04-29 18:04:00,0
783,불가(jaso****),캡틴 등장할때 한번지리고 토르 등장할때 두번지렸다..,10,5,0,2018-04-29 13:01:00,0
784,goak****,"타노스 ""내 목을 쳤어야지""",10,5,0,2018-04-29 11:50:00,0
785,이찬규(alsk****),토르가 제일 멋있긴 하지만...로켓너구리가 왜이렇게 간지나지ㅋㅋㅋ,10,5,0,2018-04-29 11:49:00,0
786,폭스(tdj0****),역대 마블영화중 충격과 공포였다....,10,5,0,2018-04-29 11:30:00,0
787,박찬웅(chan****),짱르 빛르 황르 킹르 대르,10,5,0,2018-04-29 09:25:00,관람객
788,메밀(9qkr****),"영화가 히어로들 입장에선 꿈도 희망도 없었습니다... 그래도 너무 재미있었어요! 가모라, 비전, 스칼렛 위치.. 스파이더맨 ㅠㅠ",10,5,0,2018-04-29 08:45:00,0
789,jam1****,마블의 가장 만족스러운 비극,10,5,0,2018-04-29 08:38:00,0
790,로라(rorl****),모든 캐릭터가 다 매력적이다,10,5,0,2018-04-29 08:26:00,0
791,이시온(sion****),"화려한 액션, 정교한 cg, 그리고 (좀 성급하긴 했지만) 자연스러운 스토리 전개까지 그야말로 완벽한 영화다. 근데 자막이 왜 이따위냐 마코 박지훈 해고해라",10,5,0,2018-04-29 08:22:00,0
792,곰냥이(kike****),너구리졸귀임♡♡♡♡,10,5,0,2018-04-29 07:57:00,관람객
793,스파이크(tige****),스타로드  아오.. 죽빵을 갈기고 싶다,10,5,0,2018-04-29 07:38:00,관람객
794,호날두(myor****),와... 첫번째 갑분싸 절망 느껴지고 이후 시간흘러가면서 기대감 흥분 자신감 생기더니 마지막보고 울어버렸다... 굉장하면서도 한편으론 너무 슬픈 영화. 캡틴아메리카2 이후 루소형제가 또 해냈구나.,10,5,0,2018-04-29 04:37:00,0
795,godx****,마블은 이제 우리 삶에 너무나도 깊히 들어와버렸다,10,5,0,2018-04-29 04:35:00,0
796,깡(2005****),마블 시리즈 중에 왠만한건 다 봤지만서도 제일 재밌었다. 이상하게 타노스도 마음이 가는 이유는 뭘까?,10,5,0,2018-04-29 04:21:00,0
797,메리(love****),토르는 언제나 늘 멋있다,10,5,0,2018-04-29 04:16:00,관람객
798,성공(h310****),박지훈씨가 지훈짓 한 것 빼곤 다 좋았습니다.,10,5,0,2018-04-29 03:40:00,0
799,Rainier(neve****),지나가는 대사 한마디까지 고려한 마블의 큰그림을 번역기보다 못한 번역가 한명이 망치네.,10,5,0,2018-04-29 03:21:00,관람객
800,zzzz****,역시역시욕시역시역시,8,5,0,2018-04-29 01:12:00,관람객
801,OoOb(elxn****),"역시 믿고보는 마블.,",10,5,0,2018-04-29 00:56:00,관람객
802,wlse****,역시 마블 최고입니다 실망시키지 않네요ㅠㅠ,10,5,0,2018-04-29 00:46:00,관람객
803,RAY1407(helr****),"최고의 작품이였다. 아마 영화 역사상 최고의 분량 배분을 받은 악당을 본듯. 무려 영화 한편에 걸친 캐릭터 설명을 받다니;; 영화 타노스에 대해서 사상, 스팩, 능력, 캐릭터까지 모두다 알게 되버림 ㅎㅎ;. 충격적이...",10,5,0,2018-04-28 22:18:00,0
804,악플생각(tlar****),시간이 어떻게 지나갔는지 모를정도네요.,10,5,0,2018-04-28 19:45:00,관람객
805,지상렬(show****),여지껏 살아오면서 감평을 남겨본적없다.역대급 영화가 분명하다 이번 인피니티워를 보면서 정말 루소 형제가 대단하다고 생각이 들었다.,9,5,0,2018-04-28 19:38:00,관람객
806,지단정환(inno****),중간에 토르가 저글링들 사이로 등장할때 ㅈ간지였다,9,5,0,2018-04-28 18:08:00,0
807,이산(lees****),세상에서 제일 재미있네요,10,5,0,2018-04-28 17:30:00,0
808,pinhead(t820****),볼만한데 스케일이 넘 크더라 정신없고,8,5,0,2018-04-28 17:11:00,관람객
809,손동민(thse****),엔딩에서 마블식엔딩이아니라서 순간 멘탈터졌지만 떡밥을 많이 뿌린거 같아서 다음 영화가 기대됨,10,5,0,2018-04-28 16:25:00,0
810,지용(kill****),결말이 조금  허무했음  번역 잘못됀거 몰랐으면 완전 이상하게 알았겠네,9,5,0,2018-04-28 14:39:00,관람객
811,사하(jani****),깎인 1점은 내 마음아픔값근데 '어머니'는 진짜 충격이었다닉 퓨리가 마지막까지 어머니 생각하는 캐릭터인줄 알고 당황....,9,5,0,2018-04-28 13:56:00,관람객
812,비잉(kare****),재밌어요 오역이 아쉽긴 하지만,10,5,0,2018-04-28 13:53:00,관람객
813,오붕이(pola****),번역 빼고는 최고였다. 정말,10,5,0,2018-04-28 11:44:00,0
814,khkh(khkh****),토르너무멋있어요.. 다음시리즈 너무궁금하고기대돼용,10,5,0,2018-04-28 11:43:00,0
815,할리우드(iks4****),욘두가 살아있었음 휘파람 하나로 다 정리됫을텐데 ㅋㅋㅋㅋ,10,5,0,2018-04-28 10:34:00,0
816,JNBUD(naya****),? !?   아무말도 못하고  영화관밖으로 나왔다,9,5,0,2018-04-28 10:32:00,0
817,김혁민(grip****),하...토르 지구등장씬 소름..타노스는..무슨 철학가야? 감성쩌네ㅋㅋ,10,5,0,2018-04-28 08:28:00,0
818,bin0802(leeh****),4를 안볼수없게 만들었네요.. 너무 재밌습니다,10,5,0,2018-04-28 08:10:00,관람객
819,살도둑(petr****),온 우주의 최강 타노스가 하찮은 지구인아이디를 빌려 글을 쓴다...번역한 새끼나와...,10,5,0,2018-04-28 08:09:00,0
820,제레미쿠(jere****),히어로 영화라고 생각했는데...10번의 탄식과 3번의 울컥함. 영화 보는 내내 나를 쥐락펴락,10,5,0,2018-04-28 07:52:00,0
821,hidr****,믿고 보는 마블 이랄까 하지만 2019년까지 어찌 기다릴꼬..,8,5,0,2018-04-28 07:02:00,관람객
822,유초롱(a244****),마블에 관심없는 사람들이 재미없다고 해서 안볼뻔ㅋㅋ보는 내내 누가 다치면내가아픈듯 인상쓰고 간만에 아무 생각없이 동심으로 돌아갔네요.또 봐야지,10,5,0,2018-04-28 06:39:00,0
823,루시퍼(lucy****),진짜 10점이 아니라 20점쯤 줘도 아깝지 않은 영화다,10,5,0,2018-04-28 05:48:00,0
824,감자돌이(itti****),어벤1 어벤2편은 진짜 비교가안된다 인피니티워는 진짜최고다 4편이 남았기 때문에 여운을 남기고 끝이났지만내년까지 기다리기 힘들다ㅜㅜ,10,5,0,2018-04-28 05:24:00,0
825,찡찌(flck****),역대 최고의 스케일을 다룬 마블 영화,10,5,0,2018-04-28 05:23:00,0
826,skag****,말이 필요없다 그냥 굿굿,10,5,0,2018-04-28 03:40:00,관람객
827,송명규(cdke****),정말 역대급 영화였음!,10,5,0,2018-04-28 02:58:00,관람객
828,KI(eoak****),스포 당하고도 기대 이상이었던 영화!  내년이 기다리진다,10,5,0,2018-04-28 02:22:00,관람객
829,트앗(mhj8****),몰입감 엄청납니다. 후편이 기대되는군요!,10,5,0,2018-04-28 00:19:00,관람객
830,gloo****,닥터의 제대로 된 대사를 알면영화제목이 왜 인피티니워인지 알 수 있음,10,5,0,2018-04-27 23:58:00,관람객
831,토마스(audw****),결말은 너무햌ㅋㅋㅋ 다들 벙쪄있음ㅋㅋㅋㅋ그래도 존잼 역시 마블,10,5,0,2018-04-27 23:23:00,0
832,내문서알집(izo1****),영화가 끝난 후 충격과 공포는 말로 표현할 수 없다.,10,5,0,2018-04-27 23:12:00,0
833,정연(youd****),미친 영화 미친 영화 제대로 미친 영화,10,5,0,2018-04-27 22:52:00,0
834,JH(jsd1****),ㄹㅇ 현타와서 일상생활 못하게 만듦..,10,5,0,2018-04-27 22:50:00,0
835,정현이(aa02****),진짜 딱 영화가 끝나고 한참 멍했음.. 오역 알고나선 좀 덜했는데 진짜 내가 본 히어로 영화 중에 제일 충격받은 영화..,10,5,0,2018-04-27 22:50:00,0
836,수현아빠(hanr****),대박이다. 이런결말이나오리라 상상할수도 없었다.,10,5,0,2018-04-27 22:50:00,0
837,frame(lop1****),진짜 꼭 3번이상 본다 이영화 만큼은...,10,5,0,2018-04-27 22:46:00,관람객
838,뽁탄쥬(by_w****),역대급을 기대하고 갔는데 다른 의미로 역대급..  토르가 해머로 내 머리를 때린 느낌이다,10,5,0,2018-04-27 22:44:00,0
839,2ne1 빠(ycr7****),빨리 어벤져스 4 개봉해서 타노스 박살내고 히어로들 돌아왔음 좋겠음ㅜㅠㅜ....,10,5,0,2018-04-27 22:41:00,0
840,카도쿠라(jsh0****),타노스:ㄴr..도..ㄱr끔은 눈물을흘린..ㄷ..r,10,5,0,2018-04-27 22:35:00,0
841,박평식(park****),나도 영화 볼만큼 본 사람인데 이렇게 엔딩이 충격적인 영화는 처음이다..엔딩만 놓고 따졌을땐 쏘우나 호스텔같은 엽기호러가 가족용 애니메이션으로 느껴질 정도..히어로 무비를 늘 편견어린 시선으로 폄하하던 동료 평론가한...,10,5,0,2018-04-27 22:26:00,0
842,gree****,정신없이 봤다 토르가 짱이구나,8,5,0,2018-04-27 22:21:00,관람객
843,람바다(6sen****),"제가 마블의 광팬도 아니고 그냥저냥 좋아하는 1인으로 항상 보고도 욕하면서 또 보는 영화였는데, 인피니티 워는 차원이 다른 듯 중간에 모이는 과정에서 살짝 지루한데 이건 뭐 그냥 최고인 듯, 다 모이니 이렇게 재밌을...",10,5,0,2018-04-27 22:08:00,0
844,림노(kaub****),히어로영화에서 느끼는 이런 깊고 어두운 심오함...,10,5,0,2018-04-27 21:20:00,0
845,이준석(jsle****),"최대의 큰그림, 최고의 스토리, 최고의 그래픽, 갑분띠 결말, 최악의 번역가",10,5,0,2018-04-27 20:48:00,0
846,오소오소(flae****),마블은 언제나 진리다. 실망 시키는법이 없지. 근데 시간은 조절 잘해라. 화장실 갔다왔는데도 마렵더라,9,5,0,2018-04-27 19:57:00,0
847,밍서율(kill****),최고다... 시리즈물이 이렇게 재밌을수가...,10,5,0,2018-04-27 18:26:00,0
848,X5맨(cbry****),토르 지구 귀환씬에서 지렸다,10,5,0,2018-04-27 18:14:00,0
849,까망이(ydy5****),9점이였는데 난 오히려 결말때문에 10점준다,10,5,0,2018-04-27 18:09:00,관람객
850,kiki****,"잘만들었네요, 악당 위주로 그 누구의 중심 전개도 아닌, 잘 풀었네..",9,5,0,2018-04-27 17:42:00,0
851,알이즈웰(tony****),영화를 만들면 만들수록 더 진화해가는 건 마블 밖에 없는것 같다.,10,5,0,2018-04-27 17:31:00,0
852,서보름(tglu****),여태까지 개봉한 마블 영화에 쏟은 애정만큼 보답하는 영화,10,5,0,2018-04-27 17:10:00,0
853,김나윤(kore****),"3편은 마지막 페이지의 4편을 위한 포석일뿐, 무엇보다 닥터스트레인지의 화려하고 압도적인 전투씬을 볼 수 있는것만으로도 눈호강. 그 외 개인대 다수, 다수대 다수의 영웅들간의 전투씬두 압권.",10,5,0,2018-04-27 16:50:00,0
854,Nio블랙데이(choi****),재밋는데 2가너무나 궁금해진다 똥싸다 끊긴 느낌,10,5,0,2018-04-27 13:40:00,관람객
855,ㄷㄱ(zhff****),토르가 젤 멋있다...,10,5,0,2018-04-27 12:47:00,0
856,히로(kuni****),타노스...그냥 미친 놈인줄 알았는데 고뇌하는 미친 놈이었네. 영화 보기 전에 화장실 다녀오세요.,10,5,0,2018-04-27 08:49:00,0
857,박지훈(ship****),악당에게 감정이입을 해보다니,10,5,0,2018-04-27 05:23:00,관람객
858,크레연(gusr****),제 정신 아닌 사람이 신념을 가지면 무섭다,10,5,0,2018-04-27 04:07:00,0
859,ehgu****,"역대 어벤져스 중 최고. 빠른전개, 충격적 죽음들",10,5,0,2018-04-27 03:34:00,0
860,정규(wjdr****),닥스가 우리가 이길법이 하나 있다는걸 의미심장하게 말해놓고 우린 끝났어가 말이나 되냐; 뜻이 비슷하세 틀린것까진 이해하깄는데 내용을 망치는건 쫌 아니라고 본다; 그리고 쿠키에 엄마는 무슨 엄마; 비젼 능력 없어졌다했...,9,5,0,2018-04-27 03:07:00,0
861,라미에스(icem****),"그냥 고교 졸업생도 눈치챌 정도로 오역이 많습니다. 재미와 감동을 의도한 부분은 오역때문에 밋밋하게 넘어가버리고, 희망이 있음을 암시하는 부분 역시 잘못 번역되어...그냥 노답트롤 스타로드+ 트롤2 닥터스트레인지 +...",10,5,0,2018-04-27 02:29:00,0
862,짱빨짱(newa****),스포 좀 달지마 쓰레기 새키들아,10,5,0,2018-04-27 02:29:00,0
863,됴니(wldu****),내삶의 일부분이 떨어져나간듯 한동안 벙쪄있었다,10,5,0,2018-04-27 02:21:00,0
