,nickname,text,score,like,dislike,time,watch_movie
492,Sniper(wory****),고구마감자섞어서 물 1방울도 없이 3개정도는 씹어먹은것같다.,1,13,6,2017-06-04 01:34:00,0
493,링리링리(hrlo****),영화관에서 이렇게 잔거 오랜만..ㅠㅜ,1,13,6,2017-06-03 22:25:00,0
494,aodt****,"진짜 너무재미없다.보는내내 헛웃음만나왔고 전개가 이상하다.평점,리뷰가 좋다는게 신기할뿐",1,13,6,2017-06-03 03:11:00,0
495,즐겜유저서재응(poso****),잠이나 잘 걸 부들부들하다.,1,13,6,2017-06-01 22:37:00,0
496,김연수(hihi****),삼점 준 이유 1.여주 남주의 미모 2.원더우먼 주제곡 3.만드느라 고생 이 이외에는 장점을 찾아볼 수 없다. 이게 디씨의 명작이라면 난 더이상 디씨 영화 안볼꺼라고 확신한다,3,13,6,2017-06-01 22:05:00,0
497,바렌보임(usuh****),"꽤 인상적인 영상도 있지만 대부분 식상하고, 아주 익숙한 히어로물의 전형을 보여준다. 원더우먼도 그닥 매력적이지 않고 오글거리는 대사들은 유치하기 짝이없다. 킬링타임용이 분명한 영화인데 중간에 졸음이 쏟아졌다면 영화...",4,13,6,2017-06-01 22:05:00,0
498,liji****,굳이 극장에서 볼것까지야...,4,13,6,2017-06-01 11:55:00,0
499,붉은바람(zlet****),결국 DC는 기나긴 열패감 끝에 악독한 시오니스트에 열광하는 세계를 창조했구나. 샬롬샬롬,1,14,7,2017-06-01 00:52:00,0
500,sdkl****,2시간 반 내내 되게 재밌고 후반부엔 슬퍼서 눈물나올뻔.. 물론 다른 영웅물들도 그렇듯이 스토리 자체는 큰 반전 없이 예상가능하긴 하지만 액션과 시각적 효과로 상쇄함!,10,14,7,2017-05-31 14:02:00,0
501,타카가키_카에데(rlaq****),마블충들 평점조작 하기 바쁘네 여러분 속지 마세요 로튼에선 모든 히어로 영화중 가장 평점이 좋습니다 그리고 진짜 한마디로 대박 입니다,10,14,7,2017-05-31 12:42:00,0
502,쏭(jsh2****),태어나 처음으로 평점 남겨봄. 영화관에서 졸아보기는 처음.갤가돗 매우 이쁨은 인정하나 혼자 정의의 여신인듯 매우 짜증나는 캐릭터.유치함의 끝....하....이렇게 세상 이쁜언니를 데려다가 도대체 왜!!!!,1,15,8,2017-06-05 14:12:00,0
503,황무지(pc17****),뻔하고 유치하다. 독일군이 악마처럼 나온다.,1,15,8,2017-06-04 23:56:00,0
504,영자(0jin****),댓글 알바 진짜 죽일까... 겁나 유치함내 인생 다세포소녀 다음으로 노잼,1,15,8,2017-06-04 22:14:00,0
505,데미(whkk****),인간적으로 이렇게 재미없어도 되냐,1,15,8,2017-06-04 03:28:00,0
506,헤프문베(yg99****),진짜 보다가 너무 유치하고 재미없어서 헛웃음이 막 나오더군요,1,15,8,2017-06-04 00:15:00,0
507,나비(duim****),정신못차렸네DC....,1,15,8,2017-06-04 00:01:00,0
508,teo(teok****),유치한 줄거리 억지설정 말도안되는 필요없는 연출 .. 진짜 최악이다...,1,15,8,2017-06-03 17:17:00,0
509,송가(blac****),끔찍한 영화였다 돈 내고 보고 온 사람이라면 내 말이 무슨 뜻인지 알 것 영화평 평소에 잘 안 남기는 사람인데 이 정도 재앙은 정말 오래간만이었다 / 연출 액션 플롯 캐릭터 모든 것이 끔찍했다,1,15,8,2017-06-01 22:58:00,0
510,꺄르륵꺄락(godd****),이걸 1점 주는 놈들도 있단 말이야??,10,15,8,2017-06-01 08:19:00,0
511,summ****,배트맨 슈퍼맨보다 잼잇다고 하던데 이거보니 배트맨 슈퍼맨이 얼마나 재미없엇는지 알겟다 진짜 다크나이트는 어떻게 만든건지 신기하다 앞으로 디씨는 믿거해야되는걸 느꼇다 지루한 플롯 머같은 영상미 두루두루 쓰레기다 알바들...,1,17,10,2017-06-03 22:52:00,0
512,노블따블(nobl****),장난? 히어로물 존거 처음,1,17,10,2017-06-01 00:34:00,0
513,내사랑마루(ecco****),오늘 보고 왔는데요..이거 한없이 유치해서 짜증나던데 ...크리스파인이랑 갤가돗 아니였음 안봤을 영화 휴,1,18,11,2017-06-05 00:09:00,0
514,삼촌(idis****),어색한 진지병의대 대향연. 쌈마이 중2병 영화. DC는 왜 항상 세상에 대한 걱정이란 걱정은 다 짊어지는 애들만 나오는 거냐? 할배 빌런은 진짜 아...그리고 돈이 좀 딸리나?? 1차대전시의 시골 깡촌에서 싸우는 건...,1,18,11,2017-06-04 23:01:00,0
515,갓에넬(tjdd****),정말 진심 왠만하면 영화평점 안쓰는데 평점믿고 영화밧다가 후회하긴처음.. 이게왜8점 인지..솔직히 너무유치하잔아 액션도 액션이지만 마지막 무슨 초딩들 파워레인져 싸우는것도아니고머야 이게. 내용질질끌다가 답답한 스토리...,1,18,11,2017-06-04 21:32:00,0
516,lpli****,재미없어 지루해 보다 잠듬 ㅋㅋㅋㅋ,1,18,11,2017-06-01 10:27:00,0
517,히히(vhdh****),후반갈수록 답이없어짐,1,19,12,2017-06-08 01:19:00,관람객
518,소나무(lake****),국정원 알바단과 네어버 영화 알바단 반드시 색출해야할 듯... 대실망....ㅠㅠ,1,19,12,2017-06-05 01:13:00,0
519,쭌(hote****),아니 더라이들 천지네? 알바들이냐? 대립군홍보하냐? 잼없기는 니미. ㅋ 토마토가 괜히 9점 준거아니다. 쯧쯧쯧,10,23,16,2017-05-31 13:01:00,0
520,알파고(kang****),갤 가돗은 원더우먼 하려고 태어난 듯,10,26,19,2017-05-31 00:27:00,0
521,차냥(dugh****),갈수록 똑같은 장면에 유치하고 재미없음 쓸데없이 시간만 끌고 지루함 ..다시는 안봐,1,37,30,2017-06-01 12:26:00,0
522,산해진미(khan****),원더우먼은 신도 쉽게 이기지만 스테픈울프 한테는 개기지도 못하고 슈퍼맨 님한테는 일반인 여자 미간 김구라 이외에는 특징이 없다.,4,6,0,2018-06-25 12:23:00,0
523,1sij****,멋지고 예쁘고 재밌네요,9,6,0,2017-07-29 08:25:00,관람객
524,김군(mbcx****),지금까지나온 여성히어로물중 단연최고!!!!,9,6,0,2017-07-26 22:52:00,관람객
525,a109****,어릴때 영웅물중에 가장 재미있게 봤던 원더우먼이 그때 그 시절 느낌이랑 비슷하게 만들어 재미는 있었다.,7,6,0,2017-07-22 09:10:00,0
526,bagi(blue****),DC가 마침내 괜찮은 영웅물을 만들었다.,8,6,0,2017-07-22 08:41:00,0
527,세아이맘(kdrc****),재미있고 나름 유익했습니다. 온 가족이 보기에도 좋았네요.,10,6,0,2017-07-15 18:12:00,관람객
528,윤경애(gusw****),원더우먼이 드디어 일을 냈다,10,6,0,2017-06-15 23:46:00,관람객
529,임다혜(dh06****),"완벽 그 자체, 지루할 틈 없는 , 역사와 그리스로마신화가 담겨있는, 거침없는 액션",10,6,0,2017-06-06 19:17:00,0
530,한만규(gate****),이 영화의 가장 큰 의미가 있는 장면은 중간 마을 구할 때 스티브가 적을 쏴 죽일 때의 원더우먼의 감정표현에 있다.적이면 다 죽여야 한다는 정의 론을 펼치는 빌런 같은 영웅들과는 다르다는걸 확실히 알려준다.,10,6,0,2017-06-06 18:08:00,0
531,북북도령(dbgm****),팝콘 컵 입으로 물어뜯으면서 봤다,10,6,0,2017-06-06 16:41:00,0
532,ASTRAEA(hans****),"저스티스의 시작때 감은 왔지만  원더우먼  갤 가돗 정말 돗네요,,,약간 지루함과  암울함도 있지만 전DC의 그런 분위기를 좋아합니다. 정말 멋진 히어로의 탄생입니다..",10,6,0,2017-06-06 11:54:00,0
533,y240303(pops****),40남 가족과 관람후기 집사람하고 전 너무잼나게 보앗네요 아이들은 캐비가 잼나다하고 저와집사람은 원더수먼 더 잼나게 보앗네요 액션과 영상 주인공 삼박자 평점10점 후반 쫌 유치 후반부 너무 아쉬워요  추천,10,6,0,2017-06-06 11:51:00,0
534,강경래(jamq****),마블에서 볼 수 없었던 여성 히어로 영화를 제대로 보여줬다. 스토리 액션 모두 잡음,10,6,0,2017-06-06 00:19:00,0
535,소나무(belp****),기대 이상의 재미!! 원더우먼 정말 간지가 잘잘잘.. ㅠㅠ,10,6,0,2017-06-06 00:19:00,0
536,ellu****,연일감탄하며봄.원더우먼의 새로운탄생!,10,6,0,2017-06-05 05:59:00,0
537,spec****,갤가돗의 매력. 여러가지 재미요소에 2시간반이 훌쩍 지나감,9,6,0,2017-06-05 04:02:00,0
538,마토토(akxh****),여주가 걸크러쉬 대박임,10,6,0,2017-06-05 03:26:00,0
539,emke****,"기대보다 재밌. 기존의 남자들의 액션보다, 여자들의 액션이 더 아름답고 볼만했어요.",8,6,0,2017-06-04 22:52:00,0
540,nary(nary****),원더 파괴력이 헐크급이라 놀람ㅋㅋㅋㅋ시원한 액션이라 좋았음 그리고 원더 남친 대존잘bb에 캐릭터도 역대급 히로인,8,6,0,2017-06-04 22:47:00,0
541,프리지아(vkuv****),보는내내 갤가돗 너무 이쁘고 멋있어서 감탄함ㅋㅋㅋ싸울때도 이쁨,10,6,0,2017-06-04 22:45:00,0
542,나이온(nion****),원더우먼 나올때마다 넋이 나가서 개연성이고 뭐고 기억 안나고 그냥 아빠미소만 짓다 나옴... 여신님 최면에 걸려서 잘 만든영화인지 가늠이 안됨...,10,6,0,2017-06-04 21:40:00,0
543,러블리(ty01****),재밌어요.시간 금방가네요ㅋㅋ,10,6,0,2017-06-04 21:32:00,0
544,김옥지(kgh0****),기대안하고 봣는데 재밋네요 보길잘함,10,6,0,2017-06-04 21:18:00,0
545,GROUCHYKUMA(wild****),이게 바로 걸크러쉬!!!,9,6,0,2017-06-04 17:23:00,0
546,pim9****,엄청 잼밌네요^^ 액션도 좋고~,10,6,0,2017-06-04 14:10:00,관람객
547,체이스(3810****),만족합니다 만족합니다,9,6,0,2017-06-04 13:42:00,관람객
548,혼돈(lulu****),디씨 특유의 음울하고 암울한 분위기는 그대로지만 액션과 스토리에 더 집중해서 완벽한 영화가 나온듯.. 디씨는 앞으로 이 감독만 써라,10,6,0,2017-06-04 01:38:00,0
549,쏘우(12an****),경이롭다.. 갤가돗..!!,10,6,0,2017-06-03 11:09:00,0
550,pdam****,원더 우먼 미모만으로도 이 점수 충분히 받을 가치가 있습니다.   데헷 *-_-*,10,6,0,2017-06-03 02:28:00,0
551,거북이(jid8****),생각하는대로 흘러가던데 지루하지 않다니..,10,6,0,2017-06-03 00:56:00,0
552,토마토갱(dhfb****),액션에 가슴이 뛰고 등장음악에서 또 가슴이 뛴다!! 진정한 히로인!!!,9,6,0,2017-06-03 00:50:00,0
553,anti****,저 두번봤어요 ㅎㅎ 그만큼 재미있다는거~~,9,6,0,2017-06-02 22:46:00,0
554,귀요미(kims****),진짜 멋짐이 폭발하는군..,10,6,0,2017-05-31 23:33:00,0
555,크리스티나로날드덕(yang****),캡마를 보고 온 시점에서 이건 명작이였다 캐스팅도 완벽했고,10,7,1,2019-03-07 13:46:00,0
556,kkar****,은장도랑동급인수작열,1,7,1,2019-01-28 08:49:00,0
557,뉴욕양키스(dele****),스티브 죽을때 울뻔했다 ㅠㅠ 남자가 봐도 최고의 남자였다. 암튼 원더우먼 누나 졸라 멋있다!,10,7,1,2018-02-05 02:29:00,0
558,minifresh(kais****),아레스 등장!! -> 형이 왜 거기서 나와...,1,7,1,2017-09-30 22:42:00,관람객
559,rhrlgns96(koki****),후반부가 약간 오글거렸지만 그래도 영화 짜임새가 잘 흘러가서 재밌게 봤음,10,7,1,2017-06-11 19:40:00,0
560,우렁각시(kere****),"별 기대 없이 봤는대 완젼 재밌게 봤습니다. 전날 본 미이라 보다 괜찮았던 것 같아요. 딸과 함께 보면 좋을 것 같습니다. 자신의 정채성도 분명하고 힘도 있는,  남성 히어로들과 비교해도 손색없네요. ^^",10,7,1,2017-06-11 19:16:00,0
561,회색잔영(seed****),여성의 유연한 선을 살린 액션이 멋졌다.고스트버스터같은 왜곡된 여성만세 페미니즘은 개나 줘라,10,7,1,2017-06-07 01:13:00,0
562,pers****,이 영화는 갤가돗이 살린 듯,8,7,1,2017-06-07 00:26:00,관람객
563,hoer****,갤가돗의 멱살잡고 캐리,10,7,1,2017-06-07 00:14:00,관람객
564,Lovely Esther(love****),스토리도 있고 너무 감동적인 영화였습니다.,10,7,1,2017-06-06 23:38:00,관람객
565,장진규(wldr****),갤 가돗 아주 예뻐요!!!!,10,7,1,2017-06-06 23:23:00,관람객
566,행복이ㅎ_ㅎ(patt****),최근3년간 본 영화중에 제일 재밌었다!! 갤 언니 걸크러쉬 진짜 장난 없고 너무 이쁘고!! 스토리 내용도 탄탄하고 개연성도 있고 로맨스까지!! 뭐 하나 빠지지 않았다 보면 기분 좋아지는 영화!! 사랑하는 사람과 보면...,10,7,1,2017-06-06 22:10:00,0
567,지붕위의기병(trip****),악플다는 인간들은 진짜 다르게 말하면 뭐 있어보이는 줄 아는건지 아니면 영화를 영화로 볼 줄 모르는 인간들인지;;;,10,7,1,2017-06-06 18:23:00,0
568,RoameR(rroa****),영화는 좋다만 근데 디씨기 마블에 역습하기엔 이제껏 마블이 이뤄놓은게 너무 크지 않냐? ㅋㅋㅋㅋ 마블은 이제 정점을 향해가는데 이제와서 역습 ㅋㅋ,10,7,1,2017-06-06 09:31:00,0
569,sin짱(wndu****),원래부터 dc팬이라서 객관적이진 못하겠지만.... 확실한건 여태까지의 dc영화와는 다르게 가능성이 보였던 영화라고 말할수있고 원더우먼이 너무 예뻣다 ??,9,7,1,2017-06-05 23:20:00,0
570,낚시출동(p783****),정말꼭봐야되는영화 눈을 땔수가없었습니다^^ 꼭보세요^^,10,7,1,2017-06-05 00:32:00,0
571,광일이(moon****),걍 멋있다. 여자가 이렇게 멋있어도 되는건가?내용도좋고 액션도좋고 다좋다. 잼있다. 그거면 되는거다.여성히어로도 이렇게 멋있을수 있다는걸 알게해준 영화다.,10,7,1,2017-06-04 23:09:00,0
572,anol****,배우들의 연기가 특히 여배우들의 연기가 돋보이는 수작!  데미스키라 왕국의 여왕역 코니닐슨에서 안티오페역의 로빈 라이트까지 기존 마블 작품들의 배우들보다 연기가 한수 위! 갤가돗은 원더우먼이 되기 위해 태어난 듯!,10,7,1,2017-06-04 22:50:00,0
573,HSChoi(gosu****),극전개가 너무 좋았고 크리스파인의 연기력에 감탄했다 마지막전투는 좀 아쉬웠다,10,7,1,2017-06-04 22:46:00,0
574,이도훈(ehvk****),볼게없어서 봤지만 남주 여주 적절한 러브스토리와 액션에 박수 칩니다.,10,7,1,2017-06-04 22:23:00,0
575,프림(prim****),비록 후반부가 조금 오글거리기는 했으나 충분히 디씨의 선방이였다고 본다ㅠㅠ 현실적인 느낌나는 디씨의 약간의 어두운 분위기.. 기다렸어요 디씨의 반란.. 디씨야 제발 흥해라..!!!저스티스리그만 성공해다오ㅠㅠ,10,7,1,2017-06-04 22:21:00,0
576,꺄르륵(ehdd****),오그라들긴하지만 졸잼 ㅋㅋ,10,7,1,2017-06-04 21:29:00,0
577,byun****,"dc가 조금 괜찮아졌어요~이정도면 정말 수작. 불안했는데, 잘 풀어진것 같습니다~^^겔가돗은 너무 잘 어울리고, 테마음악도 좋고, 남주도 귀엽고 애처로움..ㅠㅠ",10,7,1,2017-06-04 21:23:00,0
578,정치호(jeon****),dc가 계속 이래야하는데,10,7,1,2017-06-04 21:22:00,0
579,꼼지(jina****),존예보스 원더우먼의 화려한 액션에 눈이 두배로 즐거운 영화,10,7,1,2017-06-03 23:42:00,0
580,해피바이러스(recj****),"잘만든 히어로 영화, 원더우먼을 재탄생 시키다",10,7,1,2017-06-03 23:42:00,0
581,아이린irene(kinb****),DC 히어로물의 새장을 연 영화!,9,7,1,2017-06-03 23:41:00,0
582,고고고고(g123****),갤가돗 웃을때 심쿵.. 여자인 내가 봐도 심장폭격ㅋㅋ,10,7,1,2017-06-03 23:40:00,0
583,ak78****,갤가돗 실제로 2년 군대 갓다왔다던데 이시대 진정한 여전사 인증 ㅋ,10,7,1,2017-06-03 22:55:00,0
584,이대용(dyle****),원더우먼=갤가돗 공식이 될듯,10,7,1,2017-06-03 22:54:00,0
585,박강령(rkdf****),그녀가 원더우먼 이여서 시간 가는줄 모르고 봤다,10,7,1,2017-06-03 22:54:00,0
586,러브(tank****),갤가돗이 여자 히어로의 시작을 멋지게 해냈습니다!,10,7,1,2017-06-03 22:54:00,0
587,more****,원더우먼의 첫사랑. 짧기에 아련하다. 세계평화를 유대인이 지킨다는 넌센스..,9,7,1,2017-06-03 20:13:00,0
588,11(wlvp****),스토리는 평범하지만 주인공이 여자라는 점에서 그 동안 히어로무비에서는 못 느껴본 신선함이 있음. 거의 20개를 만든 마블영화에 비해 이제서야 겨우 4번째 영화가 나온 디씨이지만 앞으로를 기대할만 하게 해주는 영화.,9,7,1,2017-06-03 16:39:00,0
589,더 제너럴 킹 호날두(yty5****),알바들 진짜 많네요.오늘 보고왔는데 여주도 멋있지만 남주가 진정한 주인공인거 같군요,10,7,1,2017-06-03 13:27:00,0
590,여우눈(yeow****),최고의 히어로 무비 반열에 당당히 자리할 원더우먼. 어마무시하게 재밌다... 또 볼 거다,10,7,1,2017-06-03 11:30:00,0
591,선동욱(sdu0****),배대슈 를 이렇게 만들었어야지..,10,7,1,2017-06-03 11:25:00,0
592,fait****,저스티스 리그 를  잭스나이더 말고 원더우먼 만든 감독에게 맡겨라,10,7,1,2017-06-03 11:21:00,0
593,피오스(rlad****),퍼스트 어벤져처럼 그 시대에 어울리지 않게 보여지지도 않았고 전투신 속도감과 모션이 굉장했다.,9,7,1,2017-06-03 11:19:00,0
594,째피(rook****),메세지가 너무 좋앗다다크나이트보다 희망적인 메세지영화의 메인 주제가 세련되었다나머지는 마블에 좀 밀리는 감이 있지만그래도 8.5정도는 올리고 싶어서 만점!,10,7,1,2017-06-03 10:26:00,0
595,힘내(camj****),원더우먼 캐스팅 만점!,10,7,1,2017-06-03 03:22:00,0
596,또순(yoyo****),갤가돗 이쁘고 멋지다. 히어로물 좋아하시는 분은 좋아할수밖에 없는 영화!,10,7,1,2017-06-03 02:12:00,0
597,휴먼(flos****),아..찌린다...감동이다..졸라재밋어..무조건 부수는 거보다..드라마틱하고 영웅으로서의 성장해가는 원더우먼은 여운이남는다.,10,7,1,2017-06-03 02:03:00,0
598,mg175(tlal****),좀 지루하다고 느낄수도 있다 하지만 히어로물의 시작은 기원부터 다루는게 맞다고 알려주는 영화다,9,7,1,2017-06-03 01:59:00,0
599,아들부자(terr****),디씨 영화 다 재미없어서 볼까 말까 하다가 봤는데 안봤으면 진짜 후회할뻔 했다,10,7,1,2017-06-03 01:57:00,0
600,pish****,가족들이랑 다같이 보고 왔는데 다들 재밌다고 그러네요^^,10,7,1,2017-06-03 01:54:00,0
601,즐겁고행복하게(wind****),와 진짜 시간가는줄모르고 잼있게봤다너무이쁘고멋있고 최고의영화♡,10,7,1,2017-06-03 01:49:00,0
602,ddddddd(qhtj****),히어로의 과거사가 꼭필요한이유 스타트를 잘잡아준영화인듯 마치 캡틴아메리카가 생각남,10,7,1,2017-06-03 01:47:00,0
603,엘림(kbst****),초반부터 끝까지 지루할틈이 없내요간만에 재미있게봤어요화려하고 내용있고 로맨틱하고여배우 완전 매력점임ㅋ,10,7,1,2017-06-03 01:44:00,0
604,한국축구만세(emas****),너무 재밌게 봤네여~ 기대이상입니다~!,9,7,1,2017-06-03 01:22:00,0
605,kawa****,4D로 봤는데 4D 효과 제대로 느꼈네 액션 롤러코스터 타는줄 알았음,10,7,1,2017-06-03 01:21:00,0
606,나는모르오(mori****),"8점대 평점이아니라 10점줌. 9.5 +-0.2점짜리. 아이언맨보다, 캡틴아메리카보다 더 뛰어난 케릭터 매칭+액션영화에서 바랄만한건 몽땅 들어있는듯? 결론은 재밌다. 평점1점에 9%인건 다른영화사의 작업 100%. ...",10,7,1,2017-06-03 00:16:00,0
607,dhal****,"액션 멋지고, 스토리 괜찮고재미있게 봤습니다.남자 히어로 보다 훨씬 멋집니다.",10,7,1,2017-06-02 23:32:00,0
608,일랑일랑(deep****),배대슈에서 원더우먼이 주인공인줄 착각할정도로 엄청난 존재감 뿜뿜 하더니 지 단독 영화에서는 소름끼칠정도로 멋있네,10,7,1,2017-06-02 18:28:00,0
609,이메종(cute****),원더우먼이 76년전에 나온 캐릭터라 어른들 모시고 가도 좋을것 같아요 ㅋㅋ센세이션이실듯 ㅋㅋ,10,7,1,2017-06-02 15:13:00,0
610,hyun****,새로운 원더우먼 너무 멋있는데요 ㅋ,10,7,1,2017-06-02 15:04:00,0
611,fata****,마블식의 시덥잖은 농담따먹기와 섹드립에 심신이 참 피로했었는데  간만에 이런 고전적인 느낌의 '정통히어로영화'를 접할수있어 행복하다. 속이 뻥 뚫린다,10,7,1,2017-06-02 14:54:00,0
612,눈알(ldw7****),나만당할순 없지....,10,7,1,2017-06-01 23:00:00,0
613,aigu(aigu****),마블의 어린이 타입 연출보다확실한 만화식 연출이 좋음.원더우먼 굿잡!,9,7,1,2017-06-01 08:36:00,0
614,jazz****,아주좋아요 강추!강추!,10,7,1,2017-06-01 04:44:00,0
615,mish****,진짜 DC의 반격이네요 요근래 개봉한 영화중 제일 재밌네요!!!!,10,7,1,2017-06-01 01:16:00,0
616,jeff****,우리는 왜! 이렇게 영화를 만들지 못하나? 돈이없나! 기술이없나!ㅋㅋ,10,7,1,2017-06-01 01:09:00,0
617,네에에 뭐어어 저어어(spar****),ㅋㅋㅋㅋ 진짜 DC 정신차렸네... 진짜 내가 수어사이드 스쿼드까지 속고 DC 절대 안본다 했다가 마지막으로 한번 더 속아보자해서 봤는데... Good~!,10,7,1,2017-05-31 13:38:00,0
618,송원섭(song****),"짜임새 있는 스토리구성, 진부함 없이 진짜 SF 영화 한 편을 즐긴 오랜만에 만난 괜찮은 영화",10,7,1,2017-05-31 13:37:00,0
619,심심혀(lane****),개가튼 잡영화라는 말도 아깝다,1,8,2,2017-07-04 19:11:00,0
620,GuiChi(zhiz****),"이래서 네이버 평점은 신뢰할 수 없는 거지.. 보는 내내 지루하고 질질 끌고,  액션도 시시하고 뻔한 것들이라 박진감이 넘치지지도 않는다. 보려면 리모콘으로 앞으로 빠르게 돌리면서 재빨리 보는게 좋을 듯.",1,8,2,2017-07-04 02:55:00,0
621,davidoff(ghos****),아...지금까지 히어로물중 최악인데,1,8,2,2017-07-03 21:08:00,0
622,해피바이러스(llll****),와 지금보는중인데 뛰쳐나가고싶다 내인생 체고 재미없는 히어로무비 ㅠㅠ,1,8,2,2017-06-20 14:30:00,0
623,레왈가닥(226e****),진짜 재미없었다...슈퍼맨대배트맨에서 마지막에 원더우먼진짜멋있게나오길래 원더우먼 꼭 봐야지하고 봤는데...진짜 재미없었다여주인공하나는 잘 뽑았다,1,8,2,2017-06-17 14:31:00,0
624,jwoo****,원더우먼 원더우먼~~ 원더우먼 원더우먼 원더우먼,8,8,2,2017-06-07 01:48:00,관람객
625,도루가바(wink****),겔가돗. 최고. ㅎㅅㅎ,10,8,2,2017-06-07 00:44:00,관람객
626,별하나(bshw****),헐크 아이언맨 완전재미,10,8,2,2017-06-03 23:54:00,관람객
627,eric****,여주인공 예쁘다 예뻐!,8,8,2,2017-06-03 12:58:00,0
628,필랑이(hooc****),왠지모를 답답함ㅜㅜ  열자,7,8,2,2017-06-01 16:15:00,관람객
629,갈색하늘(nice****),남들이 10점 줬으니까 나도 그냥...,10,8,2,2017-06-01 06:51:00,관람객
630,바다(jha9****),디씨가 디씨했는데 그동안 너무 최악만 보여줘서 다들 눈이 삔건가....,1,9,3,2019-01-24 01:23:00,0
631,윤(cpfm****),영화보다가 토할뻔함..,1,9,3,2017-10-04 23:33:00,관람객
632,핀투윙(b910****),솔직한 평점은 6점인데 너무 평점이 높아서 1점줌. 왜  dc가 마블한테 안되는지 깨닫게 해주는 영화,1,9,3,2017-07-04 23:18:00,0
633,갓오브워(mcs2****),1점도 아깝다 이게  핵노잼이란거구나,1,9,3,2017-07-04 05:12:00,0
634,sdh1****,영화관 가서 봤어요. 시간과 돈이 너무 아까워요 ㅠ,1,9,3,2017-06-26 16:49:00,0
635,단거좋아함(ning****),DC치곤 선전했으나 역시 기대이하,1,9,3,2017-06-15 00:34:00,관람객
636,park****,내평점마블로치면 퍼스트어벤저느낌납니당 긴장감보다는 스토리와캐릭터탄생위주인데 전너무 좋앗어요~~!!!멋지고화려하네여 남주너무멋잇어ㅜㅜㅜ,10,9,3,2017-06-01 02:53:00,0
637,qazw****,DC가 드디어 해냈다 초반에 흥미진진 중반에는 드라마적 요소많은데 볼만합니다 영상미 액션 다 좋고요  막판에 눈물찔끔한 감동도 줍니다 시계줄때 울뻔했음,10,9,3,2017-06-01 02:51:00,0
638,미니제로(ccts****),멋진 음악과 적재적소의 화려한 액션과 갤 가돗,10,9,3,2017-06-01 02:37:00,0
639,정용담(jsw8****),원더우먼 섹시하네요마지막 액션씬 멋져요,10,9,3,2017-06-01 02:31:00,0
640,한수진(suji****),진짜 최고다 진짜 내인생영화됫ㅇ어요 원래 영화 돈주고 또 안보는데 이건 봐야지 진짜너무재밌어ㅛ요 꼭 보세요 다들 . 아무리생각해도 짱이다....,10,9,3,2017-06-01 02:31:00,0
641,택기(xorr****),오늘 보고왔는데 액션신이 정말마음에 들었다 액션신 정말 완성도 높게 만든 영화라고 생각이 드는데 아쉬운게 있다면 가끔씩 연결이 끊어지는거같응 기분.... 이건뭐 완전 개인적인 내생각,9,9,3,2017-06-01 00:01:00,관람객
642,song(sbg5****),DC는 이걸로 먼저 갔어야...,9,9,3,2017-05-31 22:01:00,관람객
643,lolu****,여자가 봐도 너무 매력적이네요! 정말 최고 매력적인 히어로임,10,9,3,2017-05-31 20:54:00,관람객
644,별명뭐지(sep2****),진짜 10점준 새!끼들 다 뚝배기 꺠러가고싶다 근래들어 본 영화중에 제일 쓰레기영화다. 절때보지마라 알바새!끼들 뚝배기꺠고싶다,1,10,4,2017-06-21 16:10:00,0
645,witm****,이야 단결력 지린다 나만 혼자 죽을 순 없다는거냐?,1,10,4,2017-06-21 13:01:00,0
646,Bsh(wjwh****),어우야 삼천원에봐도 돈아깝다,1,10,4,2017-06-15 04:06:00,0
647,죠셉죠스타(tntl****),작품과 주인공 배우의 사상을 연관시키는 건 견강부회이지만 갤 가돗의 백린탄에 대한 태도가 영화를 보면서 내내 생각 날 듯해서 별로 보고싶지 않다.,1,10,4,2017-06-13 12:51:00,0
648,박승냥(kyun****),솔직히 1점도 아깝다 ㅠ ㅠ 진짜 지루하고 스토리 개엉망,1,10,4,2017-06-12 11:04:00,0
649,대 빵(casi****),한마디로. 꽝입니다.,1,10,4,2017-06-09 11:22:00,0
650,존스(syp1****),뭐? 로튼토마토 97퍼?? 극장나오면서 그저 헛웃음만.,1,10,4,2017-06-06 20:57:00,0
651,찌니융(cute****),재미를 떠나서 사상이 의심되는 이런 배우 영화를 보고 싶을까 ㅋㅋ 친일파 욕할 필요도 없는 무식쟁이들 천지네 ㅋㅋ,1,10,4,2017-06-06 13:32:00,0
652,용쓰레플(shyb****),초반부는 재미있는데 중후반부의 지루함은 극복하기가 힘들다...거기에 마무리는 파워레인져인줄,3,10,4,2017-06-04 21:46:00,관람객
653,곰팅이(pkho****),하... 아닌것같아요,1,10,4,2017-06-04 02:23:00,0
654,주로파(zoor****),진짜 전율 넘쳤음 ㅠㅠ  원더우먼으로 이렇게까지 뽑아내다니 진짜 최고 미쳤어,10,10,4,2017-05-31 20:53:00,관람객
655,seungddol(asz9****),Dc영화 중에 제일 재밌었음,10,10,4,2017-05-31 20:33:00,관람객
656,yong****,마블빠들 여전히 까대고 있네!단지 DC라는 이유로 특별한 이유없이 까대면 마블이 인센티브라도 주냐?마블은 마블대로 DC는 DC대로 나름 각자의 스타일로 잘만든 영화인데 굳이 비교질을 하며 영활보냐 피곤하게??,10,11,5,2019-01-06 02:16:00,0
