,nickname,text,score,like,dislike,time,watch_movie
531,라크디안(trah****),"제작사의 개입과 감독 교체로 원형을 짐작하기 어렵게 된 스나이더 판 저스티스 리그의 처참한 잔해. 굉장한 디자인과 캐스팅으로 완성된 캐릭터들엔 영혼이 없고, 전작과의 연관성이 명백한 요소들이 무의미하게 허공을 떠도는...",5,4,0,2019-04-10 00:29:00,0
532,ckal****,박스이름도 마더라니 효자dc,6,4,0,2019-04-03 23:22:00,0
533,쁘띠맘마(ncan****),밸런스가 전혀 안맞는다,4,4,0,2018-12-25 22:20:00,0
534,MDDM(ljw0****),파워레인져 초호화 버젼,4,4,0,2018-12-25 00:17:00,0
535,Kn9842(yc_k****),솔직히 DC 팬으로서 배대슈는 영상미 하나만 평가한다면 고평가를 줄만 했는데. 이건 뭐 어떻게 쉴드조차 못 치겠다. 이걸 돈주고 안봐서 다행이었다. 수어사이드 스쿼드보단 낫지만 똥이 설사가 아닌 수준일뿐이다.,1,4,0,2018-12-17 20:36:00,0
536,물깜(spdl****),맨 오브 스틸ll : 영웅의 부활,1,4,0,2018-12-16 00:39:00,0
537,크리스티아누법정출두(cjhc****),이건 히어로가 아니라 진짜 잡탕을 만든 dc,4,4,0,2018-12-15 06:37:00,0
538,피터(guju****),저스티스리그는 그들만의 리그가 될 것 같다...,3,4,0,2018-10-30 03:38:00,0
539,김주영(kjyo****),'인간' 한 명은 세상을 구하지 못하지만 '외계인' 한 명은 세상을 구할 수 이씀,5,4,0,2018-06-27 22:09:00,0
540,묻어가세(hspe****),이렇게 밖에 못 만드는 것도 능력이다.,5,4,0,2018-06-13 00:15:00,0
541,휴3(whrp****),진짜 마블에 반의 반만 이라도 따라가 봐라,1,4,0,2018-04-22 03:32:00,0
542,Kanzie(kmcc****),"DC만의 색깔이 있는데, 마블처럼 하려다 이도저도 아닌 영화됨. 적어도 뭐하나 갈등이나 리그가 쉽게 만들어지지 않았다라는 점이라도 다뤘음 했는데. 첨부터 우린 안돼, 슈퍼맨 버프 있으니까 5명 개갤되다가 2시간 채웠...",5,4,0,2018-03-31 09:44:00,0
543,클로이모레니(tjfl****),차라리 DC 특유의 어두운 분위기에  R등급 영화로 만들었으면 평가라도 좋았겠지..흥행도 참패하고 평가도 참패하고..DC 영화는 변화가 필요하다,3,4,0,2018-03-22 00:41:00,0
544,히츠가야(mura****),디씨는 마블을 못이겨...정신차려,6,4,0,2018-03-02 10:13:00,관람객
545,영턱스클럽스(desp****),재미없고유치하고...,1,4,0,2018-01-04 10:19:00,0
546,서현(lees****),진짜 영상미도 스토리도 조ㄴ나허접함 눈 썩는다 썩어,1,4,0,2017-12-25 14:52:00,0
547,Via(pakk****),인기있는 캐릭터들이 이렇게 많이 나오는데 유치하고 정말 재미가 없다.,1,4,0,2017-12-25 13:48:00,0
548,파치리스(donf****),DC는 앞으로도 영웅밸런스때문에 골머리 앓겠다... 배트맨이 완전 돈많은 찐따됐네,7,4,0,2017-12-12 14:38:00,0
549,릴케(zini****),에휴..뭐가 할말이 있겠냐..스나이더형..,5,4,0,2017-12-07 10:34:00,관람객
550,웨스커(rich****),어설픈 연출 슈퍼맨 위엔 들러리...배트맨이 이렇게 약할 수가 있나 싶다...내가 알던 DC코믹북의 배트맨과는 넘나 동떨어진 캬악,5,4,0,2017-12-06 20:45:00,관람객
